CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
238,2026-07-01 12:23:45.131,FF,GluingBeamHL_b48_r1_m8_lay8,Plannerinputs/generated/problemGluingBeamHL_b48_r1_m8_lay8.pddl,True,250.20,298.32,1,0,
239,2026-07-01 12:23:45.695,FF,GluingBeamHL_b46_r1_m8_lay8,Plannerinputs/generated/problemGluingBeamHL_b46_r1_m8_lay8.pddl,True,248.05,286.65,1,0,
240,2026-07-01 12:23:46.258,FF,GluingBeamHL_b45_r1_m8_lay8,Plannerinputs/generated/problemGluingBeamHL_b45_r1_m8_lay8.pddl,True,250.34,296.37,1,0,
241,2026-07-01 12:23:46.848,FF,PickUpHL_tp5_fp37_r1,Plannerinputs/generated/problemPickUpHL_tp5_fp37_r1.pddl,True,250.41,307.64,9,0,
242,2026-07-01 12:23:48.579,FF,StackOnMultipleHL_tp5_r1_pr1_m5_lay5,Plannerinputs/generated/problemStackOnMultipleHL_tp5_r1_pr1_m5_lay5.pddl,True,255.14,341.54,2,0,
243,2026-07-01 12:23:49.341,FF,PickUpHL_tp6_fp45_r1,Plannerinputs/generated/problemPickUpHL_tp6_fp45_r1.pddl,True,249.41,305.70,2,0,
244,2026-07-01 12:23:50.105,FF,StackOnMultipleHL_tp6_r1_pr2_m6_lay6,Plannerinputs/generated/problemStackOnMultipleHL_tp6_r1_pr2_m6_lay6.pddl,True,263.71,313.36,2,0,
245,2026-07-01 12:23:50.877,FF,PickUpHL_tp7_fp53_r1,Plannerinputs/generated/problemPickUpHL_tp7_fp53_r1.pddl,True,285.04,328.65,2,0,
246,2026-07-01 12:23:51.620,FF,StackOnMultipleHL_tp7_r1_pr3_m7_lay7,Plannerinputs/generated/problemStackOnMultipleHL_tp7_r1_pr3_m7_lay7.pddl,True,276.94,318.42,2,0,
247,2026-07-01 12:23:52.372,FF,PickUpHL_tp8_fp61_r1,Plannerinputs/generated/problemPickUpHL_tp8_fp61_r1.pddl,True,275.73,321.54,2,0,
248,2026-07-01 12:23:53.143,FF,StackOnMultipleHL_tp8_r1_pr4_m8_lay8,Plannerinputs/generated/problemStackOnMultipleHL_tp8_r1_pr4_m8_lay8.pddl,True,276.68,327.38,2,0,
249,2026-07-01 12:23:53.914,FF,NailingHL_tp5_r1,Plannerinputs/generated/problemNailingHL_tp5_r1.pddl,True,257.20,326.35,8,0,
250,2026-07-01 12:23:55.536,FF,NailingHL_tp6_r1,Plannerinputs/generated/problemNailingHL_tp6_r1.pddl,True,258.17,291.01,2,0,
251,2026-07-01 12:23:56.300,FF,NailingHL_tp7_r1,Plannerinputs/generated/problemNailingHL_tp7_r1.pddl,True,282.91,328.01,2,0,
252,2026-07-01 12:23:57.062,FF,NailingHL_tp8_r1,Plannerinputs/generated/problemNailingHL_tp8_r1.pddl,True,272.93,318.83,2,0,
253,2026-07-01 12:23:57.806,FF,MoveCassetteToStackHL_tp5_lp5_pr1_sp5_r1_m5_lay5,Plannerinputs/generated/problemMoveCassetteToStackHL_tp5_lp5_pr1_sp5_r1_m5_lay5.pddl,True,258.20,323.57,10,0,
254,2026-07-01 12:23:59.693,FF,MoveCassetteToStackHL_tp6_lp6_pr2_sp6_r1_m6_lay6,Plannerinputs/generated/problemMoveCassetteToStackHL_tp6_lp6_pr2_sp6_r1_m6_lay6.pddl,True,314.94,380.70,4,0,
255,2026-07-01 12:24:00.775,FF,MoveCassetteToStackHL_tp7_lp7_pr3_sp7_r1_m7_lay7,Plannerinputs/generated/problemMoveCassetteToStackHL_tp7_lp7_pr3_sp7_r1_m7_lay7.pddl,True,257.22,311.05,4,0,
256,2026-07-01 12:24:01.837,FF,MoveCassetteToStackHL_tp8_lp8_pr4_sp8_r1_m8_lay8,Plannerinputs/generated/problemMoveCassetteToStackHL_tp8_lp8_pr4_sp8_r1_m8_lay8.pddl,True,263.13,320.93,4,0,
257,2026-07-01 12:24:03.001,ENHSP,cassette9,./Plannerinputs/static/problemC9.pddl,True,1290.69,1370.53,31,0,
258,2026-07-01 12:24:04.372,ENHSP,cassette10,./Plannerinputs/static/problemC10.pddl,True,1260.91,1401.45,31,0,
259,2026-07-01 12:24:05.773,ENHSP,cassette11,./Plannerinputs/static/problemC11.pddl,True,1257.47,1405.90,31,0,
260,2026-07-01 12:24:07.180,ENHSP,cassette12,./Plannerinputs/static/problemC12.pddl,True,1261.31,1330.70,31,0,
261,2026-07-01 12:24:08.657,FF,PickUpHL_lp9_fp65_r1,Plannerinputs/generated/problemPickUpHL_lp9_fp65_r1.pddl,True,271.38,335.48,2,0,
262,2026-07-01 12:24:09.579,FF,PlaceHL_lp9_pr1_r1,Plannerinputs/generated/problemPlaceHL_lp9_pr1_r1.pddl,True,299.84,370.14,2,0,
263,2026-07-01 12:24:10.608,FF,PickUpHL_lp10_fp73_r1,Plannerinputs/generated/problemPickUpHL_lp10_fp73_r1.pddl,True,293.68,341.82,2,0,
264,2026-07-01 12:24:11.430,FF,PlaceHL_lp10_pr2_r1,Plannerinputs/generated/problemPlaceHL_lp10_pr2_r1.pddl,True,294.09,339.20,2,0,
265,2026-07-01 12:24:12.201,FF,PickUpHL_lp11_fp81_r1,Plannerinputs/generated/problemPickUpHL_lp11_fp81_r1.pddl,True,292.31,344.77,2,0,
266,2026-07-01 12:24:12.969,FF,PlaceHL_lp11_pr3_r1,Plannerinputs/generated/problemPlaceHL_lp11_pr3_r1.pddl,True,307.00,352.87,2,0,
267,2026-07-01 12:24:13.742,FF,PickUpHL_lp12_fp89_r1,Plannerinputs/generated/problemPickUpHL_lp12_fp89_r1.pddl,True,304.90,356.76,2,0,
268,2026-07-01 12:24:14.565,FF,PlaceHL_lp12_pr4_r1,Plannerinputs/generated/problemPlaceHL_lp12_pr4_r1.pddl,True,280.39,378.08,2,0,
269,2026-07-01 12:24:15.389,FF,GluingPlateHL_lp9_pr1_r1,Plannerinputs/generated/problemGluingPlateHL_lp9_pr1_r1.pddl,True,291.99,430.45,8,0,
270,2026-07-01 12:24:17.113,FF,GluingPlateHL_lp10_pr2_r1,Plannerinputs/generated/problemGluingPlateHL_lp10_pr2_r1.pddl,True,298.24,365.14,2,0,
271,2026-07-01 12:24:17.908,FF,GluingPlateHL_lp11_pr3_r1,Plannerinputs/generated/problemGluingPlateHL_lp11_pr3_r1.pddl,True,298.57,375.43,2,0,
272,2026-07-01 12:24:18.713,FF,GluingPlateHL_lp12_pr4_r1,Plannerinputs/generated/problemGluingPlateHL_lp12_pr4_r1.pddl,True,295.47,341.84,2,0,
273,2026-07-01 12:24:19.506,FF,PickUpHL_b49_fp66_r1,Plannerinputs/generated/problemPickUpHL_b49_fp66_r1.pddl,True,307.12,364.68,9,0,
274,2026-07-01 12:24:21.340,FF,StackHL_b49_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b49_lp9_r1_pr1_lay9_m9.pddl,True,264.24,315.84,2,0,
275,2026-07-01 12:24:22.123,FF,PickUpHL_b50_fp67_r1,Plannerinputs/generated/problemPickUpHL_b50_fp67_r1.pddl,True,271.19,315.00,2,0,
276,2026-07-01 12:24:22.867,FF,StackHL_b50_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b50_lp9_r1_pr1_lay9_m9.pddl,True,283.81,337.54,2,0,
277,2026-07-01 12:24:23.648,FF,PickUpHL_b54_fp72_r1,Plannerinputs/generated/problemPickUpHL_b54_fp72_r1.pddl,True,272.46,323.47,2,0,
278,2026-07-01 12:24:24.398,FF,StackHL_b54_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b54_lp9_r1_pr1_lay9_m9.pddl,True,273.07,318.21,2,0,
279,2026-07-01 12:24:25.153,FF,PickUpHL_b52_fp70_r1,Plannerinputs/generated/problemPickUpHL_b52_fp70_r1.pddl,True,272.41,321.72,2,0,
280,2026-07-01 12:24:25.908,FF,StackHL_b52_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b52_lp9_r1_pr1_lay9_m9.pddl,True,268.09,321.04,2,0,
281,2026-07-01 12:24:26.648,FF,PickUpHL_b51_fp68_r1,Plannerinputs/generated/problemPickUpHL_b51_fp68_r1.pddl,True,262.55,310.18,2,0,
282,2026-07-01 12:24:27.393,FF,StackHL_b51_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b51_lp9_r1_pr1_lay9_m9.pddl,True,265.48,312.80,2,0,
283,2026-07-01 12:24:28.129,FF,PickUpHL_b53_fp71_r1,Plannerinputs/generated/problemPickUpHL_b53_fp71_r1.pddl,True,270.27,318.51,2,0,
284,2026-07-01 12:24:28.914,FF,StackHL_b53_lp9_r1_pr1_lay9_m9,Plannerinputs/generated/problemStackHL_b53_lp9_r1_pr1_lay9_m9.pddl,True,278.75,321.67,2,0,
285,2026-07-01 12:24:29.663,FF,PickUpHL_b55_fp74_r1,Plannerinputs/generated/problemPickUpHL_b55_fp74_r1.pddl,True,304.80,350.47,2,0,
286,2026-07-01 12:24:30.453,FF,StackHL_b55_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b55_lp10_r1_pr2_lay10_m10.pddl,True,299.84,346.66,2,0,
287,2026-07-01 12:24:31.279,FF,PickUpHL_b56_fp75_r1,Plannerinputs/generated/problemPickUpHL_b56_fp75_r1.pddl,True,299.86,350.97,2,0,
288,2026-07-01 12:24:32.082,FF,StackHL_b56_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b56_lp10_r1_pr2_lay10_m10.pddl,True,295.65,346.32,2,0,
289,2026-07-01 12:24:32.856,FF,PickUpHL_b60_fp80_r1,Plannerinputs/generated/problemPickUpHL_b60_fp80_r1.pddl,True,393.47,442.00,2,0,
290,2026-07-01 12:24:33.730,FF,StackHL_b60_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b60_lp10_r1_pr2_lay10_m10.pddl,True,314.95,364.79,2,0,
291,2026-07-01 12:24:34.559,FF,PickUpHL_b58_fp78_r1,Plannerinputs/generated/problemPickUpHL_b58_fp78_r1.pddl,True,265.52,313.01,2,0,
292,2026-07-01 12:24:35.338,FF,StackHL_b58_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b58_lp10_r1_pr2_lay10_m10.pddl,True,270.71,314.71,2,0,
293,2026-07-01 12:24:36.081,FF,PickUpHL_b57_fp76_r1,Plannerinputs/generated/problemPickUpHL_b57_fp76_r1.pddl,True,274.37,315.62,2,0,
294,2026-07-01 12:24:36.853,FF,StackHL_b57_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b57_lp10_r1_pr2_lay10_m10.pddl,True,275.70,324.84,2,0,
295,2026-07-01 12:24:37.622,FF,PickUpHL_b59_fp79_r1,Plannerinputs/generated/problemPickUpHL_b59_fp79_r1.pddl,True,282.66,330.35,2,0,
296,2026-07-01 12:24:38.380,FF,StackHL_b59_lp10_r1_pr2_lay10_m10,Plannerinputs/generated/problemStackHL_b59_lp10_r1_pr2_lay10_m10.pddl,True,269.31,314.21,2,0,
297,2026-07-01 12:24:39.140,FF,PickUpHL_b61_fp82_r1,Plannerinputs/generated/problemPickUpHL_b61_fp82_r1.pddl,True,268.53,320.87,2,0,
298,2026-07-01 12:24:39.909,FF,StackHL_b61_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b61_lp11_r1_pr3_lay11_m11.pddl,True,304.50,355.60,2,0,
299,2026-07-01 12:24:40.693,FF,PickUpHL_b62_fp83_r1,Plannerinputs/generated/problemPickUpHL_b62_fp83_r1.pddl,True,302.66,356.89,2,0,
300,2026-07-01 12:24:41.496,FF,StackHL_b62_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b62_lp11_r1_pr3_lay11_m11.pddl,True,297.64,339.32,2,0,
301,2026-07-01 12:24:42.283,FF,PickUpHL_b66_fp88_r1,Plannerinputs/generated/problemPickUpHL_b66_fp88_r1.pddl,True,311.10,363.95,2,0,
302,2026-07-01 12:24:43.084,FF,StackHL_b66_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b66_lp11_r1_pr3_lay11_m11.pddl,True,300.28,336.98,2,0,
303,2026-07-01 12:24:43.852,FF,PickUpHL_b64_fp86_r1,Plannerinputs/generated/problemPickUpHL_b64_fp86_r1.pddl,True,311.43,355.12,2,0,
304,2026-07-01 12:24:44.658,FF,StackHL_b64_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b64_lp11_r1_pr3_lay11_m11.pddl,True,306.30,360.04,2,0,
305,2026-07-01 12:24:45.468,FF,PickUpHL_b63_fp84_r1,Plannerinputs/generated/problemPickUpHL_b63_fp84_r1.pddl,True,300.29,343.21,2,0,
306,2026-07-01 12:24:46.247,FF,StackHL_b63_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b63_lp11_r1_pr3_lay11_m11.pddl,True,300.16,347.07,2,0,
307,2026-07-01 12:24:47.038,FF,PickUpHL_b65_fp87_r1,Plannerinputs/generated/problemPickUpHL_b65_fp87_r1.pddl,True,307.39,351.86,2,0,
308,2026-07-01 12:24:47.860,FF,StackHL_b65_lp11_r1_pr3_lay11_m11,Plannerinputs/generated/problemStackHL_b65_lp11_r1_pr3_lay11_m11.pddl,True,305.46,355.91,2,0,
309,2026-07-01 12:24:48.677,FF,PickUpHL_b67_fp90_r1,Plannerinputs/generated/problemPickUpHL_b67_fp90_r1.pddl,True,304.77,352.91,2,0,
310,2026-07-01 12:24:49.467,FF,StackHL_b67_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b67_lp12_r1_pr4_lay12_m12.pddl,True,300.83,345.49,2,0,
311,2026-07-01 12:24:50.252,FF,PickUpHL_b68_fp91_r1,Plannerinputs/generated/problemPickUpHL_b68_fp91_r1.pddl,True,306.24,353.95,2,0,
312,2026-07-01 12:24:51.055,FF,StackHL_b68_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b68_lp12_r1_pr4_lay12_m12.pddl,True,265.26,312.91,2,0,
313,2026-07-01 12:24:51.806,FF,PickUpHL_b72_fp96_r1,Plannerinputs/generated/problemPickUpHL_b72_fp96_r1.pddl,True,276.57,324.34,2,0,
314,2026-07-01 12:24:52.557,FF,StackHL_b72_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b72_lp12_r1_pr4_lay12_m12.pddl,True,279.61,326.37,2,0,
315,2026-07-01 12:24:53.341,FF,PickUpHL_b70_fp94_r1,Plannerinputs/generated/problemPickUpHL_b70_fp94_r1.pddl,True,274.19,326.68,2,0,
316,2026-07-01 12:24:54.107,FF,StackHL_b70_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b70_lp12_r1_pr4_lay12_m12.pddl,True,268.72,312.28,2,0,
317,2026-07-01 12:24:54.853,FF,PickUpHL_b69_fp92_r1,Plannerinputs/generated/problemPickUpHL_b69_fp92_r1.pddl,True,267.10,314.77,2,0,
318,2026-07-01 12:24:55.611,FF,StackHL_b69_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b69_lp12_r1_pr4_lay12_m12.pddl,True,265.23,318.02,2,0,
319,2026-07-01 12:24:56.368,FF,PickUpHL_b71_fp95_r1,Plannerinputs/generated/problemPickUpHL_b71_fp95_r1.pddl,True,316.03,363.20,2,0,
320,2026-07-01 12:24:57.176,FF,StackHL_b71_lp12_r1_pr4_lay12_m12,Plannerinputs/generated/problemStackHL_b71_lp12_r1_pr4_lay12_m12.pddl,True,309.58,374.85,2,0,
321,2026-07-01 12:24:57.999,FF,NailingBeamHL_b50_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b50_r1_m9_lay9.pddl,True,311.28,366.75,8,0,
322,2026-07-01 12:24:59.697,FF,NailingBeamHL_b52_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b52_r1_m9_lay9.pddl,True,299.48,345.10,1,0,
323,2026-07-01 12:25:00.337,FF,NailingBeamHL_b51_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b51_r1_m9_lay9.pddl,True,304.98,353.10,1,0,
324,2026-07-01 12:25:00.986,FF,NailingBeamHL_b53_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b53_r1_m9_lay9.pddl,True,304.18,349.08,1,0,
325,2026-07-01 12:25:01.632,FF,NailingBeamHL_b49_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b49_r1_m9_lay9.pddl,True,312.38,354.43,1,0,
326,2026-07-01 12:25:02.317,FF,NailingBeamHL_b54_r1_m9_lay9,Plannerinputs/generated/problemNailingBeamHL_b54_r1_m9_lay9.pddl,True,301.95,350.06,1,0,
327,2026-07-01 12:25:02.970,FF,NailingBeamHL_b56_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b56_r1_m10_lay10.pddl,True,289.35,336.03,2,0,
328,2026-07-01 12:25:03.770,FF,NailingBeamHL_b58_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b58_r1_m10_lay10.pddl,True,289.88,335.03,1,0,
329,2026-07-01 12:25:04.431,FF,NailingBeamHL_b57_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b57_r1_m10_lay10.pddl,True,266.52,316.76,1,0,
330,2026-07-01 12:25:05.055,FF,NailingBeamHL_b59_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b59_r1_m10_lay10.pddl,True,293.53,326.82,1,0,
331,2026-07-01 12:25:05.703,FF,NailingBeamHL_b55_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b55_r1_m10_lay10.pddl,True,297.32,354.31,1,0,
332,2026-07-01 12:25:06.354,FF,NailingBeamHL_b60_r1_m10_lay10,Plannerinputs/generated/problemNailingBeamHL_b60_r1_m10_lay10.pddl,True,286.56,334.56,1,0,
333,2026-07-01 12:25:07.010,FF,NailingBeamHL_b62_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b62_r1_m11_lay11.pddl,True,312.17,357.93,2,0,
334,2026-07-01 12:25:07.819,FF,NailingBeamHL_b64_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b64_r1_m11_lay11.pddl,True,285.78,336.94,1,0,
335,2026-07-01 12:25:08.450,FF,NailingBeamHL_b63_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b63_r1_m11_lay11.pddl,True,281.34,332.60,1,0,
336,2026-07-01 12:25:09.085,FF,NailingBeamHL_b65_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b65_r1_m11_lay11.pddl,True,289.34,339.35,1,0,
337,2026-07-01 12:25:09.731,FF,NailingBeamHL_b61_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b61_r1_m11_lay11.pddl,True,282.77,337.73,1,0,
338,2026-07-01 12:25:10.378,FF,NailingBeamHL_b66_r1_m11_lay11,Plannerinputs/generated/problemNailingBeamHL_b66_r1_m11_lay11.pddl,True,294.76,342.32,1,0,
339,2026-07-01 12:25:11.023,FF,NailingBeamHL_b68_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b68_r1_m12_lay12.pddl,True,277.15,334.59,2,0,
340,2026-07-01 12:25:11.802,FF,NailingBeamHL_b70_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b70_r1_m12_lay12.pddl,True,280.96,334.39,1,0,
341,2026-07-01 12:25:12.428,FF,NailingBeamHL_b69_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b69_r1_m12_lay12.pddl,True,278.94,342.33,1,0,
342,2026-07-01 12:25:13.094,FF,NailingBeamHL_b71_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b71_r1_m12_lay12.pddl,True,292.12,348.01,1,0,
343,2026-07-01 12:25:13.740,FF,NailingBeamHL_b67_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b67_r1_m12_lay12.pddl,True,279.05,340.30,1,0,
344,2026-07-01 12:25:14.394,FF,NailingBeamHL_b72_r1_m12_lay12,Plannerinputs/generated/problemNailingBeamHL_b72_r1_m12_lay12.pddl,True,281.80,337.66,1,0,
345,2026-07-01 12:25:15.043,FF,GluingBeamHL_b49_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b49_r1_m9_lay9.pddl,True,274.99,324.47,8,0,
346,2026-07-01 12:25:16.679,FF,GluingBeamHL_b50_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b50_r1_m9_lay9.pddl,True,280.15,324.62,1,0,
347,2026-07-01 12:25:17.293,FF,GluingBeamHL_b53_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b53_r1_m9_lay9.pddl,True,245.64,293.02,1,0,
348,2026-07-01 12:25:17.914,FF,GluingBeamHL_b54_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b54_r1_m9_lay9.pddl,True,279.01,327.53,1,0,
349,2026-07-01 12:25:18.565,FF,GluingBeamHL_b52_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b52_r1_m9_lay9.pddl,True,272.72,306.28,1,0,
350,2026-07-01 12:25:19.165,FF,GluingBeamHL_b51_r1_m9_lay9,Plannerinputs/generated/problemGluingBeamHL_b51_r1_m9_lay9.pddl,True,268.45,316.83,1,0,
351,2026-07-01 12:25:19.804,FF,GluingBeamHL_b55_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b55_r1_m10_lay10.pddl,True,277.30,322.43,2,0,
352,2026-07-01 12:25:20.569,FF,GluingBeamHL_b56_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b56_r1_m10_lay10.pddl,True,297.54,340.95,1,0,
353,2026-07-01 12:25:21.214,FF,GluingBeamHL_b59_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b59_r1_m10_lay10.pddl,True,288.83,334.70,1,0,
354,2026-07-01 12:25:21.885,FF,GluingBeamHL_b60_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b60_r1_m10_lay10.pddl,True,290.29,339.37,1,0,
355,2026-07-01 12:25:22.567,FF,GluingBeamHL_b58_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b58_r1_m10_lay10.pddl,True,281.95,326.55,1,0,
356,2026-07-01 12:25:23.189,FF,GluingBeamHL_b57_r1_m10_lay10,Plannerinputs/generated/problemGluingBeamHL_b57_r1_m10_lay10.pddl,True,273.96,323.79,1,0,
357,2026-07-01 12:25:23.843,FF,GluingBeamHL_b61_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b61_r1_m11_lay11.pddl,True,246.14,289.74,2,0,
358,2026-07-01 12:25:24.572,FF,GluingBeamHL_b62_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b62_r1_m11_lay11.pddl,True,243.20,284.51,1,0,
359,2026-07-01 12:25:25.175,FF,GluingBeamHL_b65_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b65_r1_m11_lay11.pddl,True,240.40,285.98,1,0,
360,2026-07-01 12:25:25.791,FF,GluingBeamHL_b66_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b66_r1_m11_lay11.pddl,True,282.76,323.20,1,0,
361,2026-07-01 12:25:26.411,FF,GluingBeamHL_b64_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b64_r1_m11_lay11.pddl,True,280.11,330.01,1,0,
362,2026-07-01 12:25:27.026,FF,GluingBeamHL_b63_r1_m11_lay11,Plannerinputs/generated/problemGluingBeamHL_b63_r1_m11_lay11.pddl,True,271.73,314.16,1,0,
363,2026-07-01 12:25:27.632,FF,GluingBeamHL_b67_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b67_r1_m12_lay12.pddl,True,272.12,319.18,2,0,
364,2026-07-01 12:25:28.401,FF,GluingBeamHL_b68_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b68_r1_m12_lay12.pddl,True,272.83,319.44,1,0,
365,2026-07-01 12:25:29.037,FF,GluingBeamHL_b71_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b71_r1_m12_lay12.pddl,True,257.86,304.38,1,0,
366,2026-07-01 12:25:29.637,FF,GluingBeamHL_b72_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b72_r1_m12_lay12.pddl,True,251.39,294.84,1,0,
367,2026-07-01 12:25:30.256,FF,GluingBeamHL_b70_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b70_r1_m12_lay12.pddl,True,243.91,449.93,1,0,
368,2026-07-01 12:25:31.018,FF,GluingBeamHL_b69_r1_m12_lay12,Plannerinputs/generated/problemGluingBeamHL_b69_r1_m12_lay12.pddl,True,247.40,287.58,1,0,
369,2026-07-01 12:25:31.608,FF,PickUpHL_tp9_fp69_r1,Plannerinputs/generated/problemPickUpHL_tp9_fp69_r1.pddl,True,252.59,321.16,9,0,
370,2026-07-01 12:25:33.411,FF,StackOnMultipleHL_tp9_r1_pr1_m9_lay9,Plannerinputs/generated/problemStackOnMultipleHL_tp9_r1_pr1_m9_lay9.pddl,True,253.73,304.08,2,0,
371,2026-07-01 12:25:34.160,FF,PickUpHL_tp10_fp77_r1,Plannerinputs/generated/problemPickUpHL_tp10_fp77_r1.pddl,True,257.46,299.24,2,0,
372,2026-07-01 12:25:34.935,FF,StackOnMultipleHL_tp10_r1_pr2_m10_lay10,Plannerinputs/generated/problemStackOnMultipleHL_tp10_r1_pr2_m10_lay10.pddl,True,247.55,294.89,2,0,
373,2026-07-01 12:25:35.670,FF,PickUpHL_tp11_fp85_r1,Plannerinputs/generated/problemPickUpHL_tp11_fp85_r1.pddl,True,264.21,310.70,2,0,
374,2026-07-01 12:25:36.433,FF,StackOnMultipleHL_tp11_r1_pr3_m11_lay11,Plannerinputs/generated/problemStackOnMultipleHL_tp11_r1_pr3_m11_lay11.pddl,True,247.44,292.01,2,0,
375,2026-07-01 12:25:37.215,FF,PickUpHL_tp12_fp93_r1,Plannerinputs/generated/problemPickUpHL_tp12_fp93_r1.pddl,True,247.00,292.53,2,0,
376,2026-07-01 12:25:37.969,FF,StackOnMultipleHL_tp12_r1_pr4_m12_lay12,Plannerinputs/generated/problemStackOnMultipleHL_tp12_r1_pr4_m12_lay12.pddl,True,240.27,287.74,2,0,
377,2026-07-01 12:25:38.711,FF,NailingHL_tp9_r1,Plannerinputs/generated/problemNailingHL_tp9_r1.pddl,True,259.29,315.46,8,0,
378,2026-07-01 12:25:40.349,FF,NailingHL_tp10_r1,Plannerinputs/generated/problemNailingHL_tp10_r1.pddl,True,247.18,291.77,2,0,
379,2026-07-01 12:25:41.086,FF,NailingHL_tp11_r1,Plannerinputs/generated/problemNailingHL_tp11_r1.pddl,True,246.47,289.76,2,0,
380,2026-07-01 12:25:41.835,FF,NailingHL_tp12_r1,Plannerinputs/generated/problemNailingHL_tp12_r1.pddl,True,248.09,297.06,2,0,
381,2026-07-01 12:25:42.580,FF,MoveCassetteToStackHL_tp9_lp9_pr1_sp9_r1_m9_lay9,Plannerinputs/generated/problemMoveCassetteToStackHL_tp9_lp9_pr1_sp9_r1_m9_lay9.pddl,True,257.81,362.02,10,0,
382,2026-07-01 12:25:44.536,FF,MoveCassetteToStackHL_tp10_lp10_pr2_sp10_r1_m10_lay10,Plannerinputs/generated/problemMoveCassetteToStackHL_tp10_lp10_pr2_sp10_r1_m10_lay10.pddl,True,247.99,303.98,4,0,
383,2026-07-01 12:25:45.573,FF,MoveCassetteToStackHL_tp11_lp11_pr3_sp11_r1_m11_lay11,Plannerinputs/generated/problemMoveCassetteToStackHL_tp11_lp11_pr3_sp11_r1_m11_lay11.pddl,True,260.14,314.77,4,0,
