Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
101,2025-09-08 15:45:50.347,TravelML,TravelML_r1_fp9_pr2,STARTED,"Normal execution; DeltaTime: 0.100",153638.59
102,2025-09-08 15:45:50.347,TravelML,TravelML_r1_fp9_pr2,STARTED,"DeltaTime: 0.100",153639.16
103,2025-09-08 15:45:50.404,TravelML,TravelML_r1_fp9_pr2,COMPLETED,"Effects applied successfully",153695.92
104,2025-09-08 15:45:51.659,PlaceHL,PlaceHL_lp2_pr2_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PlaceHL_lp2_pr2_r1; DeltaTime: 0.100",154950.78
105,2025-09-08 15:45:51.722,PlaceML,PlaceML_lp2_pr2_r1_vg1,STARTED,"Normal execution; DeltaTime: 0.100",155014.35
106,2025-09-08 15:45:51.723,PlaceML,PlaceML_lp2_pr2_r1_vg1,STARTED,"DeltaTime: 0.100",155014.79
107,2025-09-08 15:45:51.827,PlaceML,PlaceML_lp2_pr2_r1_vg1,COMPLETED,"Effects applied successfully",155119.04
108,2025-09-08 15:45:51.854,PlaceHL,PlaceHL_lp2_pr2_r1,COMPLETED,"Subtree execution completed successfully",155145.79
109,2025-09-08 15:45:53.337,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",156628.62
110,2025-09-08 15:45:57.566,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,FAILED,"Subtree execution failed",160857.72
111,2025-09-08 15:45:58.781,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp3_pr3_r1; DeltaTime: 0.100",162073.03
112,2025-09-08 15:46:03.219,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,FAILED,"Subtree execution failed",166511.04
113,2025-09-08 15:46:04.529,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",167821.19
114,2025-09-08 15:46:08.935,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,FAILED,"Subtree execution failed",172226.89
115,2025-09-08 15:46:10.668,PickUpHL,PickUpHL_lp1_fp1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PickUpHL_lp1_fp1_r1; DeltaTime: 0.100",173960.27
116,2025-09-08 15:46:14.914,TravelML,TravelML_r1_pr2_fp1,STARTED,"Normal execution; DeltaTime: 0.100",178205.91
117,2025-09-08 15:46:14.915,TravelML,TravelML_r1_pr2_fp1,STARTED,"DeltaTime: 0.100",178207.33
118,2025-09-08 15:46:14.997,TravelML,TravelML_r1_pr2_fp1,COMPLETED,"Effects applied successfully",178288.73
119,2025-09-08 15:46:16.686,PickUpHL,PickUpHL_lp1_fp1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PickUpHL_lp1_fp1_r1; DeltaTime: 0.100",179978.28
120,2025-09-08 15:46:16.722,PickUpML,PickUpML_lp1_fp1_r1_vg1,STARTED,"Normal execution; DeltaTime: 0.100",180014.10
121,2025-09-08 15:46:16.722,PickUpML,PickUpML_lp1_fp1_r1_vg1,STARTED,"DeltaTime: 0.100",180014.38
122,2025-09-08 15:46:16.925,PickUpML,PickUpML_lp1_fp1_r1_vg1,COMPLETED,"Effects applied successfully",180216.91
123,2025-09-08 15:46:16.935,PickUpHL,PickUpHL_lp1_fp1_r1,COMPLETED,"Subtree execution completed successfully",180227.29
124,2025-09-08 15:46:18.720,PlaceHL,PlaceHL_lp1_pr1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PlaceHL_lp1_pr1_r1; DeltaTime: 0.100",182012.43
125,2025-09-08 15:46:22.943,PlaceHL,PlaceHL_lp1_pr1_r1,FAILED,"Subtree execution failed",186234.91
126,2025-09-08 15:46:24.219,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",187511.10
127,2025-09-08 15:46:28.578,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,FAILED,"Subtree execution failed",191870.32
128,2025-09-08 15:46:29.670,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp3_pr3_r1; DeltaTime: 0.100",192961.81
129,2025-09-08 15:46:34.177,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,FAILED,"Subtree execution failed",197469.42
130,2025-09-08 15:46:35.422,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",198713.76
131,2025-09-08 15:46:40.048,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,FAILED,"Subtree execution failed",203340.16
132,2025-09-08 15:46:41.759,PlaceHL,PlaceHL_lp1_pr1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PlaceHL_lp1_pr1_r1; DeltaTime: 0.100",205050.89
133,2025-09-08 15:46:41.820,TravelML,TravelML_r1_fp1_pr1,STARTED,"Normal execution; DeltaTime: 0.100",205111.74
134,2025-09-08 15:46:41.820,TravelML,TravelML_r1_fp1_pr1,STARTED,"DeltaTime: 0.100",205112.50
135,2025-09-08 15:46:41.890,TravelML,TravelML_r1_fp1_pr1,COMPLETED,"Effects applied successfully",205182.36
136,2025-09-08 15:46:43.282,PlaceHL,PlaceHL_lp1_pr1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_PlaceHL_lp1_pr1_r1; DeltaTime: 0.100",206573.96
137,2025-09-08 15:46:43.404,PlaceML,PlaceML_lp1_pr1_r1_vg1,STARTED,"Normal execution; DeltaTime: 0.100",206695.86
138,2025-09-08 15:46:43.404,PlaceML,PlaceML_lp1_pr1_r1_vg1,STARTED,"DeltaTime: 0.100",206696.33
139,2025-09-08 15:46:43.502,PlaceML,PlaceML_lp1_pr1_r1_vg1,COMPLETED,"Effects applied successfully",206794.31
140,2025-09-08 15:46:43.514,PlaceHL,PlaceHL_lp1_pr1_r1,COMPLETED,"Subtree execution completed successfully",206805.91
141,2025-09-08 15:46:44.593,GluingPLateHL,GluingPlateHL_lp1_pr1_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp1_pr1_r1; DeltaTime: 0.100",207885.11
142,2025-09-08 15:46:47.768,GluingPLateHL,GluingPlateHL_lp1_pr1_r1,FAILED,"Subtree execution failed",211059.79
143,2025-09-08 15:46:48.632,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp2_pr2_r1; DeltaTime: 0.100",211924.23
144,2025-09-08 15:46:53.065,GluingPLateHL,GluingPlateHL_lp2_pr2_r1,FAILED,"Subtree execution failed",216356.63
145,2025-09-08 15:46:54.476,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp3_pr3_r1; DeltaTime: 0.100",217768.17
146,2025-09-08 15:46:58.600,GluingPLateHL,GluingPlateHL_lp3_pr3_r1,FAILED,"Subtree execution failed",221891.84
147,2025-09-08 15:46:59.984,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",223276.47
148,2025-09-08 15:47:03.409,TravelML,TravelML_r1_pr1_ep1,STARTED,"Normal execution; DeltaTime: 0.100",226701.39
149,2025-09-08 15:47:03.410,TravelML,TravelML_r1_pr1_ep1,STARTED,"DeltaTime: 0.100",226702.09
150,2025-09-08 15:47:03.497,TravelML,TravelML_r1_pr1_ep1,COMPLETED,"Effects applied successfully",226789.38
151,2025-09-08 15:47:04.752,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",228043.95
152,2025-09-08 15:47:04.874,CloseToolML,CloseToolML_r1_vg1,STARTED,"Normal execution; DeltaTime: 0.100",228166.47
153,2025-09-08 15:47:04.875,CloseToolML,CloseToolML_r1_vg1,STARTED,"DeltaTime: 0.100",228166.98
154,2025-09-08 15:47:04.947,CloseToolML,CloseToolML_r1_vg1,COMPLETED,"Effects applied successfully",228239.19
155,2025-09-08 15:47:06.158,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",229450.08
156,2025-09-08 15:47:06.318,DeequipML,DeequipML_r1_vg1_ep1,STARTED,"Normal execution; DeltaTime: 0.100",229609.99
157,2025-09-08 15:47:06.319,DeequipML,DeequipML_r1_vg1_ep1,STARTED,"DeltaTime: 0.100",229610.98
158,2025-09-08 15:47:06.436,DeequipML,DeequipML_r1_vg1_ep1,COMPLETED,"Effects applied successfully",229728.39
159,2025-09-08 15:47:07.931,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",231223.44
