CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
144,2026-07-01 15:03:48.382,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,267.72,335.84,2,0,
145,2026-07-01 15:03:49.357,LAMA-FIRST,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,3160.95,3203.75,3,0,
146,2026-07-01 15:03:52.606,LAMA-FIRST,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,3087.17,3147.76,3,0,
147,2026-07-01 15:03:55.842,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,292.81,368.47,3,0,
148,2026-07-01 15:03:56.316,FF,StackHL_b24_lp4_r1_pr4_lay4_m4,Plannerinputs/generated/problemStackHL_b24_lp4_r1_pr4_lay4_m4.pddl,True,283.90,353.80,2,0,
149,2026-07-01 15:03:57.308,LAMA-FIRST,PickUpHL_b4_fp6_r1,Plannerinputs/generated/problemPickUpHL_b4_fp6_r1.pddl,True,3162.18,3211.99,2,0,
150,2026-07-01 15:04:00.542,LAMA-FIRST,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,3138.14,3175.49,2,0,
151,2026-07-01 15:04:03.739,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,302.28,372.43,2,0,
152,2026-07-01 15:04:04.199,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,299.65,372.15,2,0,
153,2026-07-01 15:04:05.290,LAMA-FIRST,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,3081.72,3140.01,3,0,
154,2026-07-01 15:04:08.517,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,289.79,372.21,3,0,
155,2026-07-01 15:04:08.960,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,267.19,338.24,3,0,
156,2026-07-01 15:04:09.550,LAMA-FIRST,StackHL_b4_lp1_r1_pr1_lay1_m1,Plannerinputs/generated/problemStackHL_b4_lp1_r1_pr1_lay1_m1.pddl,True,4106.79,4149.30,2,0,
157,2026-07-01 15:04:14.198,LAMA-FIRST,PickUpHL_b10_fp14_r1,Plannerinputs/generated/problemPickUpHL_b10_fp14_r1.pddl,True,2896.06,2936.52,2,0,
158,2026-07-01 15:04:17.188,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,265.98,347.72,2,0,
159,2026-07-01 15:04:17.592,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,264.28,327.60,2,0,
160,2026-07-01 15:04:18.127,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,2910.17,2953.82,2,0,
161,2026-07-01 15:04:21.569,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,292.05,372.77,3,0,
162,2026-07-01 15:04:21.955,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,290.93,366.61,3,0,
163,2026-07-01 15:04:22.477,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,3097.15,3150.10,3,0,
164,2026-07-01 15:04:25.700,LAMA-FIRST,StackHL_b10_lp2_r1_pr2_lay2_m2,Plannerinputs/generated/problemStackHL_b10_lp2_r1_pr2_lay2_m2.pddl,True,4353.94,4424.67,2,0,
165,2026-07-01 15:04:30.578,FF,PickUpHL_b16_fp22_r1,Plannerinputs/generated/problemPickUpHL_b16_fp22_r1.pddl,True,309.94,360.88,2,0,
166,2026-07-01 15:04:30.957,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,278.18,334.26,2,0,
167,2026-07-01 15:04:31.458,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,2898.98,2949.06,2,0,
168,2026-07-01 15:04:34.505,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,2898.05,2951.18,2,0,
169,2026-07-01 15:04:38.012,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,271.36,337.16,3,0,
170,2026-07-01 15:04:38.524,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,2906.58,2971.46,3,0,
171,2026-07-01 15:04:41.524,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,2888.44,2951.20,3,0,
172,2026-07-01 15:04:44.526,FF,StackHL_b16_lp3_r1_pr3_lay3_m3,Plannerinputs/generated/problemStackHL_b16_lp3_r1_pr3_lay3_m3.pddl,True,267.42,341.19,2,0,
173,2026-07-01 15:04:45.408,FF,PickUpHL_b22_fp30_r1,Plannerinputs/generated/problemPickUpHL_b22_fp30_r1.pddl,True,265.92,339.72,2,0,
174,2026-07-01 15:04:45.936,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,2863.49,2915.25,2,0,
175,2026-07-01 15:04:48.906,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,2911.33,2958.30,2,0,
176,2026-07-01 15:04:51.942,FF,PickUpHL_b15_fp20_r1,Plannerinputs/generated/problemPickUpHL_b15_fp20_r1.pddl,True,266.71,343.43,2,0,
177,2026-07-01 15:04:52.925,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,3085.63,3132.32,3,0,
178,2026-07-01 15:04:56.099,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,3061.42,3107.00,3,0,
179,2026-07-01 15:04:59.262,FF,PickUpHL_b15_fp20_r1,Plannerinputs/generated/problemPickUpHL_b15_fp20_r1.pddl,True,268.43,358.43,3,0,
180,2026-07-01 15:04:59.712,FF,StackHL_b22_lp4_r1_pr4_lay4_m4,Plannerinputs/generated/problemStackHL_b22_lp4_r1_pr4_lay4_m4.pddl,True,299.56,362.66,2,0,
181,2026-07-01 15:05:00.708,LAMA-FIRST,PickUpHL_b3_fp4_r1,Plannerinputs/generated/problemPickUpHL_b3_fp4_r1.pddl,True,2946.51,2991.19,2,0,
182,2026-07-01 15:05:03.720,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,2885.25,2931.56,2,0,
183,2026-07-01 15:05:06.683,FF,PickUpHL_b15_fp20_r1,Plannerinputs/generated/problemPickUpHL_b15_fp20_r1.pddl,True,272.74,336.44,2,0,
184,2026-07-01 15:05:07.096,FF,PickUpHL_b21_fp28_r1,Plannerinputs/generated/problemPickUpHL_b21_fp28_r1.pddl,True,273.14,332.09,2,0,
185,2026-07-01 15:05:08.107,LAMA-FIRST,PickUpHL_b9_fp12_r1,Plannerinputs/generated/problemPickUpHL_b9_fp12_r1.pddl,True,2902.75,2965.63,3,0,
186,2026-07-01 15:05:11.104,FF,PickUpHL_b15_fp20_r1,Plannerinputs/generated/problemPickUpHL_b15_fp20_r1.pddl,True,274.90,352.29,3,0,
187,2026-07-01 15:05:11.530,FF,PickUpHL_b21_fp28_r1,Plannerinputs/generated/problemPickUpHL_b21_fp28_r1.pddl,True,276.90,348.72,3,0,
