Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1989,2026-07-06 17:15:29.597,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",162808.38
1990,2026-07-06 17:15:29.968,GluingBeamHL,GluingBeamHL_b7_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b7_r1_m2_lay2; DeltaTime: 0.100",163179.73
1991,2026-07-06 17:15:30.381,GluingBeamHL,GluingBeamHL_b13_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b13_r1_m3_lay3; DeltaTime: 0.100",163592.18
1992,2026-07-06 17:15:30.784,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b22_r1_m4_lay4; DeltaTime: 0.100",163995.03
1993,2026-07-06 17:15:31.105,NailingML,NailingML_b22_pr4_r1_ng1,STARTED,"ML action execution; DeltaTime: 0.100",164316.34
1994,2026-07-06 17:15:31.105,NailingML,NailingML_b22_pr4_r1_ng1,STARTED,"DeltaTime: 0.100",164316.63
1995,2026-07-06 17:15:31.105,NailingML,NailingML_b22_pr4_r1_ng1,COMPLETED,"Action logic completed successfully",164316.68
1996,2026-07-06 17:15:31.113,NailingML,NailingML_b22_pr4_r1_ng1,COMPLETED,"Effects applied on exit",164324.06
1997,2026-07-06 17:15:31.260,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",164471.21
1998,2026-07-06 17:15:31.278,GluingBeamHL,GluingBeamHL_b7_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b7_r1_m2_lay2; DeltaTime: 0.100",164489.47
1999,2026-07-06 17:15:31.308,GluingBeamHL,GluingBeamHL_b13_r1_m3_lay3,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b13_r1_m3_lay3; DeltaTime: 0.100",164519.36
2000,2026-07-06 17:15:31.335,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,STARTED,"HL subtree tick: FF_Default_DynamicFlow_NailingBeamHL_b22_r1_m4_lay4; DeltaTime: 0.100",164546.75
2001,2026-07-06 17:15:31.339,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,COMPLETED,"Subtree execution completed successfully",164550.24
2002,2026-07-06 17:15:31.339,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,STARTED,"DeltaTime: 0.100",164550.31
2003,2026-07-06 17:15:31.339,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,COMPLETED,"Action logic completed successfully",164550.38
2004,2026-07-06 17:15:31.358,NailingBeamHL,NailingBeamHL_b22_r1_m4_lay4,COMPLETED,"Effects applied on exit",164569.58
2005,2026-07-06 17:15:31.487,GluingBeamHL,GluingBeamHL_b1_r1_m1_lay1,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b1_r1_m1_lay1; DeltaTime: 0.100",164697.95
2006,2026-07-06 17:15:31.889,GluingBeamHL,GluingBeamHL_b7_r1_m2_lay2,STARTED,"HL subtree tick: FF_Default_DynamicFlow_GluingBeamHL_b7_r1_m2_lay2; DeltaTime: 0.100",165100.43
