CallNumber,Timestamp,PlannerName,HLActionInstance,ProblemFile,Success,PlannerTimeMs,TotalTimeMs,ActionsGenerated,PlanLength,Error
337,2026-02-19 19:33:43.311,FF,GluingBeamHL_b4_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b4_pr1_r1_m1_lay1.pddl,True,892.82,2961.50,8,0,
338,2026-02-19 19:33:46.316,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,878.19,2934.54,8,0,
339,2026-02-19 19:33:49.282,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,887.32,2978.52,8,0,
340,2026-02-19 19:33:52.305,FF,NailingHL_b24_pr4_r1,Plannerinputs/generated/problemNailingHL_b24_pr4_r1.pddl,True,898.55,2935.31,1,0,
341,2026-02-19 19:33:55.643,FF,GluingBeamHL_b4_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b4_pr1_r1_m1_lay1.pddl,True,815.93,2907.71,8,0,
342,2026-02-19 19:33:58.576,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,907.37,2980.44,8,0,
343,2026-02-19 19:34:01.591,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,936.59,3013.61,8,0,
344,2026-02-19 19:34:04.675,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,919.29,3032.60,8,0,
345,2026-02-19 19:34:10.952,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,847.88,2892.48,2,0,
346,2026-02-19 19:34:13.874,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,893.04,2999.14,2,0,
347,2026-02-19 19:34:16.904,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,865.54,2952.23,2,0,
348,2026-02-19 19:34:20.023,FF,GluingBeamHL_b6_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b6_pr1_r1_m1_lay1.pddl,True,861.90,2915.35,1,0,
349,2026-02-19 19:34:23.326,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,886.42,2954.09,2,0,
350,2026-02-19 19:34:26.315,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,875.96,2941.85,2,0,
351,2026-02-19 19:34:29.290,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,874.93,2940.36,2,0,
352,2026-02-19 19:34:32.441,FF,GluingBeamHL_b3_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b3_pr1_r1_m1_lay1.pddl,True,859.48,2925.10,1,0,
353,2026-02-19 19:34:35.781,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,907.18,2962.27,2,0,
354,2026-02-19 19:34:38.777,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,892.84,2927.47,2,0,
355,2026-02-19 19:34:41.733,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,887.94,2938.92,2,0,
356,2026-02-19 19:34:44.881,FF,GluingBeamHL_b2_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b2_pr1_r1_m1_lay1.pddl,True,966.38,3022.08,1,0,
357,2026-02-19 19:34:48.217,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,999.48,3060.49,2,0,
358,2026-02-19 19:34:51.312,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,895.07,2953.64,2,0,
359,2026-02-19 19:34:54.292,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,887.94,2939.99,2,0,
360,2026-02-19 19:34:57.431,FF,GluingBeamHL_b1_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b1_pr1_r1_m1_lay1.pddl,True,853.89,2920.50,1,0,
361,2026-02-19 19:35:00.642,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,959.70,3014.68,2,0,
362,2026-02-19 19:35:03.692,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,882.68,2926.08,2,0,
363,2026-02-19 19:35:06.648,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,901.40,2935.30,2,0,
364,2026-02-19 19:35:09.791,FF,GluingBeamHL_b5_pr1_r1_m1_lay1,Plannerinputs/generated/problemGluingBeamHL_b5_pr1_r1_m1_lay1.pddl,True,894.52,2941.28,1,0,
365,2026-02-19 19:35:13.053,FF,GluingBeamHL_b10_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b10_pr2_r1_m2_lay1.pddl,True,900.20,2947.20,2,0,
366,2026-02-19 19:35:16.034,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,1003.87,3075.25,2,0,
367,2026-02-19 19:35:19.140,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,898.54,2953.36,2,0,
368,2026-02-19 19:35:22.262,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,974.81,3047.46,8,0,
369,2026-02-19 19:35:26.123,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,904.36,2970.25,2,0,
370,2026-02-19 19:35:29.123,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,937.17,2990.09,2,0,
371,2026-02-19 19:35:32.258,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,865.92,2964.06,8,0,
372,2026-02-19 19:35:35.291,FF,GluingBeamHL_b12_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b12_pr2_r1_m2_lay1.pddl,True,1024.35,3106.68,1,0,
373,2026-02-19 19:35:38.778,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,851.10,2917.67,2,0,
374,2026-02-19 19:35:41.726,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,886.57,2946.15,2,0,
375,2026-02-19 19:35:44.844,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,890.09,2967.13,8,0,
376,2026-02-19 19:35:47.898,FF,GluingBeamHL_b9_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b9_pr2_r1_m2_lay1.pddl,True,959.81,3005.47,1,0,
377,2026-02-19 19:35:51.244,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,914.54,2966.73,2,0,
378,2026-02-19 19:35:54.237,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,1337.32,3418.00,2,0,
379,2026-02-19 19:35:57.795,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,851.04,2915.41,8,0,
380,2026-02-19 19:36:00.765,FF,GluingBeamHL_b8_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b8_pr2_r1_m2_lay1.pddl,True,912.90,2952.63,1,0,
381,2026-02-19 19:36:04.113,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,882.60,2945.36,2,0,
382,2026-02-19 19:36:07.104,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,924.51,3026.02,2,0,
383,2026-02-19 19:36:10.310,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,871.58,2941.06,8,0,
384,2026-02-19 19:36:13.304,FF,GluingBeamHL_b7_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b7_pr2_r1_m2_lay1.pddl,True,888.52,2983.13,1,0,
385,2026-02-19 19:36:16.638,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,908.62,2984.73,2,0,
386,2026-02-19 19:36:19.656,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,901.06,2974.55,2,0,
387,2026-02-19 19:36:22.814,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,923.83,2987.12,8,0,
388,2026-02-19 19:36:25.854,FF,GluingBeamHL_b11_pr2_r1_m2_lay1,Plannerinputs/generated/problemGluingBeamHL_b11_pr2_r1_m2_lay1.pddl,True,886.27,2971.55,1,0,
389,2026-02-19 19:36:29.134,FF,GluingBeamHL_b16_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b16_pr3_r1_m3_lay1.pddl,True,1023.68,3080.16,2,0,
390,2026-02-19 19:36:32.247,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,867.45,2925.01,2,0,
391,2026-02-19 19:36:35.328,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,962.64,3025.54,8,0,
392,2026-02-19 19:36:38.422,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,893.60,2991.54,8,0,
393,2026-02-19 19:36:42.308,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,893.28,2957.60,2,0,
394,2026-02-19 19:36:45.449,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,908.11,2999.42,8,0,
395,2026-02-19 19:36:48.470,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,917.72,3017.26,8,0,
396,2026-02-19 19:36:51.548,FF,GluingBeamHL_b18_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b18_pr3_r1_m3_lay1.pddl,True,894.31,2937.26,1,0,
397,2026-02-19 19:36:54.889,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,944.60,3005.70,2,0,
398,2026-02-19 19:36:58.047,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,898.09,2984.73,8,0,
399,2026-02-19 19:37:01.071,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,879.81,2965.45,8,0,
400,2026-02-19 19:37:04.118,FF,GluingBeamHL_b15_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b15_pr3_r1_m3_lay1.pddl,True,933.07,3022.73,1,0,
401,2026-02-19 19:37:07.539,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,912.97,2974.93,2,0,
402,2026-02-19 19:37:10.666,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,891.31,2971.84,8,0,
403,2026-02-19 19:37:13.664,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,979.45,3084.11,8,0,
404,2026-02-19 19:37:16.797,FF,GluingBeamHL_b14_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b14_pr3_r1_m3_lay1.pddl,True,894.86,2938.37,1,0,
405,2026-02-19 19:37:20.136,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,925.94,2983.94,2,0,
406,2026-02-19 19:37:23.263,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,919.09,2990.85,8,0,
407,2026-02-19 19:37:26.304,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,952.93,3011.36,8,0,
408,2026-02-19 19:37:29.390,FF,GluingBeamHL_b13_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b13_pr3_r1_m3_lay1.pddl,True,863.51,2916.84,1,0,
409,2026-02-19 19:37:32.668,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,965.76,3024.19,2,0,
410,2026-02-19 19:37:35.870,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,898.26,2976.27,8,0,
411,2026-02-19 19:37:38.901,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,977.91,3101.17,8,0,
412,2026-02-19 19:37:42.057,FF,GluingBeamHL_b17_pr3_r1_m3_lay1,Plannerinputs/generated/problemGluingBeamHL_b17_pr3_r1_m3_lay1.pddl,True,879.20,2947.53,1,0,
413,2026-02-19 19:37:45.369,FF,GluingBeamHL_b22_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b22_pr4_r1_m4_lay1.pddl,True,972.30,3033.64,2,0,
414,2026-02-19 19:37:48.557,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,850.63,2947.81,8,0,
415,2026-02-19 19:37:51.557,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,857.00,2952.81,8,0,
416,2026-02-19 19:37:54.606,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,984.36,3044.74,8,0,
417,2026-02-19 19:37:58.761,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,884.57,3003.14,8,0,
418,2026-02-19 19:38:01.796,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,891.10,2965.94,8,0,
419,2026-02-19 19:38:04.798,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,886.53,2969.49,8,0,
420,2026-02-19 19:38:07.847,FF,GluingBeamHL_b24_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b24_pr4_r1_m4_lay1.pddl,True,874.19,2943.98,1,0,
421,2026-02-19 19:38:11.201,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,904.72,2974.93,8,0,
422,2026-02-19 19:38:14.210,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,1664.37,3724.72,8,0,
423,2026-02-19 19:38:17.986,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,943.64,3014.46,8,0,
424,2026-02-19 19:38:21.072,FF,GluingBeamHL_b21_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b21_pr4_r1_m4_lay1.pddl,True,911.73,2955.42,1,0,
425,2026-02-19 19:38:24.471,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,912.34,3000.28,8,0,
426,2026-02-19 19:38:27.512,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,907.68,3023.94,8,0,
427,2026-02-19 19:38:30.565,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,957.48,3027.35,8,0,
428,2026-02-19 19:38:33.645,FF,GluingBeamHL_b20_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b20_pr4_r1_m4_lay1.pddl,True,875.77,2935.30,1,0,
429,2026-02-19 19:38:37.127,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,907.70,2989.36,8,0,
430,2026-02-19 19:38:40.146,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,876.13,2966.33,8,0,
431,2026-02-19 19:38:43.146,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,881.73,2965.60,8,0,
432,2026-02-19 19:38:46.159,FF,GluingBeamHL_b19_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b19_pr4_r1_m4_lay1.pddl,True,938.47,2991.29,1,0,
433,2026-02-19 19:38:49.550,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,878.71,2967.27,8,0,
434,2026-02-19 19:38:52.545,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,905.79,2989.15,8,0,
435,2026-02-19 19:38:55.565,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,991.17,3074.73,8,0,
436,2026-02-19 19:38:58.685,FF,GluingBeamHL_b23_pr4_r1_m4_lay1,Plannerinputs/generated/problemGluingBeamHL_b23_pr4_r1_m4_lay1.pddl,True,882.40,2926.29,1,0,
437,2026-02-19 19:39:02.138,FF,PickUpHL_tp1_fp5_r1,Plannerinputs/generated/problemPickUpHL_tp1_fp5_r1.pddl,True,879.43,2941.66,8,0,
438,2026-02-19 19:39:05.111,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,928.32,3018.75,8,0,
439,2026-02-19 19:39:08.153,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,859.87,2919.55,8,0,
440,2026-02-19 19:39:11.119,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,957.97,3054.80,8,0,
441,2026-02-19 19:39:17.907,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,1437.32,3504.64,3,0,
442,2026-02-19 19:39:21.472,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,1135.11,3185.20,3,0,
443,2026-02-19 19:39:24.682,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,904.95,2966.06,3,0,
444,2026-02-19 19:39:27.873,FF,StackOnMultipleHL_tp1_r1_pr1_m1_lay1,Plannerinputs/generated/problemStackOnMultipleHL_tp1_r1_pr1_m1_lay1.pddl,True,911.00,2978.94,2,0,
445,2026-02-19 19:39:31.498,FF,PickUpHL_tp2_fp13_r1,Plannerinputs/generated/problemPickUpHL_tp2_fp13_r1.pddl,True,896.76,2952.24,2,0,
446,2026-02-19 19:39:34.504,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,960.26,3024.58,2,0,
447,2026-02-19 19:39:37.567,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,859.28,2906.11,2,0,
448,2026-02-19 19:39:40.650,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,924.69,2999.46,8,0,
449,2026-02-19 19:39:44.465,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,880.62,2939.03,3,0,
450,2026-02-19 19:39:47.435,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,857.05,2910.23,3,0,
451,2026-02-19 19:39:50.503,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,926.10,3024.86,11,0,
452,2026-02-19 19:39:53.603,FF,StackOnMultipleHL_tp2_r1_pr2_m2_lay1,Plannerinputs/generated/problemStackOnMultipleHL_tp2_r1_pr2_m2_lay1.pddl,True,912.34,2961.85,2,0,
453,2026-02-19 19:39:57.203,FF,PickUpHL_tp3_fp21_r1,Plannerinputs/generated/problemPickUpHL_tp3_fp21_r1.pddl,True,860.89,2908.38,2,0,
454,2026-02-19 19:40:00.140,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,904.57,2974.88,2,0,
455,2026-02-19 19:40:03.249,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,861.80,2943.47,8,0,
456,2026-02-19 19:40:06.242,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,917.63,2993.62,8,0,
457,2026-02-19 19:40:10.086,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,896.97,2973.37,3,0,
458,2026-02-19 19:40:13.239,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,981.90,3068.88,11,0,
459,2026-02-19 19:40:16.334,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,892.40,2957.11,11,0,
460,2026-02-19 19:40:19.366,FF,StackOnMultipleHL_tp3_r1_pr3_m3_lay1,Plannerinputs/generated/problemStackOnMultipleHL_tp3_r1_pr3_m3_lay1.pddl,True,874.58,2927.42,2,0,
461,2026-02-19 19:40:22.901,FF,PickUpHL_tp4_fp29_r1,Plannerinputs/generated/problemPickUpHL_tp4_fp29_r1.pddl,True,871.64,2941.46,2,0,
462,2026-02-19 19:40:25.979,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,860.09,2951.50,8,0,
463,2026-02-19 19:40:28.957,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,1094.44,3199.21,8,0,
464,2026-02-19 19:40:32.202,FF,NailingHL_tp3_pr3_r1,Plannerinputs/generated/problemNailingHL_tp3_pr3_r1.pddl,True,930.84,3001.17,8,0,
465,2026-02-19 19:40:36.137,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,863.07,2954.52,11,0,
466,2026-02-19 19:40:39.145,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,890.08,2983.15,11,0,
467,2026-02-19 19:40:42.179,FF,NailingHL_tp3_pr3_r1,Plannerinputs/generated/problemNailingHL_tp3_pr3_r1.pddl,True,879.29,2936.53,11,0,
468,2026-02-19 19:40:45.202,FF,StackOnMultipleHL_tp4_r1_pr4_m4_lay1,Plannerinputs/generated/problemStackOnMultipleHL_tp4_r1_pr4_m4_lay1.pddl,True,941.85,3005.61,2,0,
469,2026-02-19 19:40:48.978,FF,NailingHL_tp1_pr1_r1,Plannerinputs/generated/problemNailingHL_tp1_pr1_r1.pddl,True,898.59,2978.36,8,0,
470,2026-02-19 19:40:52.017,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,840.36,2920.56,8,0,
471,2026-02-19 19:40:54.968,FF,NailingHL_tp3_pr3_r1,Plannerinputs/generated/problemNailingHL_tp3_pr3_r1.pddl,True,910.67,2973.96,8,0,
472,2026-02-19 19:40:58.025,FF,NailingHL_tp4_pr4_r1,Plannerinputs/generated/problemNailingHL_tp4_pr4_r1.pddl,True,918.15,2989.90,8,0,
473,2026-02-19 19:41:04.073,FF,NailingHL_tp2_pr2_r1,Plannerinputs/generated/problemNailingHL_tp2_pr2_r1.pddl,True,849.22,2914.86,2,0,
474,2026-02-19 19:41:07.015,FF,NailingHL_tp3_pr3_r1,Plannerinputs/generated/problemNailingHL_tp3_pr3_r1.pddl,True,917.39,2970.78,2,0,
475,2026-02-19 19:41:10.015,FF,NailingHL_tp4_pr4_r1,Plannerinputs/generated/problemNailingHL_tp4_pr4_r1.pddl,True,978.86,3075.95,2,0,
476,2026-02-19 19:41:13.821,FF,NailingHL_tp3_pr3_r1,Plannerinputs/generated/problemNailingHL_tp3_pr3_r1.pddl,True,900.07,2974.90,2,0,
477,2026-02-19 19:41:16.828,FF,NailingHL_tp4_pr4_r1,Plannerinputs/generated/problemNailingHL_tp4_pr4_r1.pddl,True,958.26,2998.42,2,0,
478,2026-02-19 19:41:20.649,FF,NailingHL_tp4_pr4_r1,Plannerinputs/generated/problemNailingHL_tp4_pr4_r1.pddl,True,903.08,2970.34,2,0,
