Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
3155,2026-04-13 18:36:13.749,PickUpHL,PickUpHL_stick30_initlocstick30_robot1_gripper1,COMPLETED,"Effects applied on exit",5128604.60
3156,2026-04-13 18:36:13.948,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5128803.51
3157,2026-04-13 18:36:16.816,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate_dup36; DeltaTime: 0.100",5131671.14
3158,2026-04-13 18:36:30.183,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup36,COMPLETED,"Effects applied on exit",5145038.73
3159,2026-04-13 18:36:30.307,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5145162.17
3160,2026-04-13 18:36:30.313,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate_dup36; DeltaTime: 0.100",5145168.71
3161,2026-04-13 18:36:30.316,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,COMPLETED,"Subtree execution completed successfully",5145171.37
3162,2026-04-13 18:36:30.316,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,STARTED,"DeltaTime: 0.100",5145171.40
3163,2026-04-13 18:36:30.316,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,COMPLETED,"Action logic completed successfully",5145171.41
3164,2026-04-13 18:36:30.321,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup36,COMPLETED,"Effects applied on exit",5145176.44
3165,2026-04-13 18:36:30.442,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5145297.32
