Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1338,2026-05-29 17:25:17.855,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup17,COMPLETED,"Effects applied on exit",1595234.21
1339,2026-05-29 17:25:17.870,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1595249.31
1340,2026-05-29 17:25:17.871,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup17,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate_dup17; DeltaTime: 0.100",1595250.29
1341,2026-05-29 17:25:17.871,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup17,COMPLETED,"Subtree execution completed successfully",1595250.56
1342,2026-05-29 17:25:17.871,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup17,STARTED,"DeltaTime: 0.100",1595250.57
1343,2026-05-29 17:25:17.871,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup17,COMPLETED,"Action logic completed successfully",1595250.57
1344,2026-05-29 17:25:17.872,TravelML,TravelML_robot1_rppickup_rpmanipulate_dup17,COMPLETED,"Effects applied on exit",1595250.98
1345,2026-05-29 17:25:17.886,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1595265.41
1346,2026-05-29 17:25:17.888,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate; DeltaTime: 0.100",1595267.52
1347,2026-05-29 17:25:27.024,MoveToLL,MoveToLL_moveToStackPos_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Effects applied on exit",1604403.61
1348,2026-05-29 17:25:27.050,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1604429.71
1349,2026-05-29 17:25:27.051,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate; DeltaTime: 0.100",1604430.51
1350,2026-05-29 17:25:30.745,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Effects applied on exit",1608124.86
