LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
184,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,plannedj,finallocstick15,,True,7370.70
185,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,open_gripper,,,True,2077.85
186,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,lift,,,True,3611.51
187,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick15_robot1_finallocstick15_rpmanipulate_stick11_stick10_gripper1_layer3_layer4,plannedj,rpmanipulate,,True,7243.85
188,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup17,plannedj,rppickup,,True,10909.92
189,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,plannedl,initloccube3,,True,3864.24
190,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,close_gripper,,,True,1811.11
191,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube3_initloccube3_robot1_gripper1_rppickup,plannedl,rppickup,,True,3911.44
192,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup17,plannedj,rpmanipulate,,True,11506.94
193,MoveToLL,MoveToLL_moveToStackPos_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,plannedj,finalloccube3,,True,7051.83
194,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,open_gripper,,,True,1652.74
195,LiftLL,LiftLL_liftAfterStack_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,lift,,,True,3677.01
196,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,plannedj,rpmanipulate,,True,6839.90
197,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup18,plannedj,rppickup,,True,11195.78
198,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,plannedl,initlocstick16,,True,3875.32
199,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,close_gripper,,,True,1793.23
200,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,plannedl,rppickup,,True,3857.11
201,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup18,plannedj,rpmanipulate,,True,11452.41
202,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,plannedj,finallocstick16,,True,7128.99
203,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,open_gripper,,,True,2395.68
204,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,lift,,,True,3606.73
205,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick16_robot1_finallocstick16_rpmanipulate_stick11_stick12_gripper1_layer3_layer4,plannedj,rpmanipulate,,True,6795.33
206,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup19,plannedj,rppickup,,True,11173.32
207,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,plannedl,initlocstick14,,True,3904.54
208,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,close_gripper,,,True,1770.26
209,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick14_initlocstick14_robot1_gripper1_rppickup,plannedl,rppickup,,True,3914.78
210,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup19,plannedj,rpmanipulate,,True,11275.94
211,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,plannedj,finallocstick14,,True,6012.74
212,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,open_gripper,,,True,1749.61
213,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,lift,,,True,3707.00
214,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick14_robot1_finallocstick14_rpmanipulate_cube2_stick9_gripper1_layer2_layer3,plannedj,rpmanipulate,,True,5646.42
215,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup20,plannedj,rppickup,,True,11439.57
216,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,plannedl,initlocstick13,,True,3874.00
217,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,close_gripper,,,True,1814.27
218,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick13_initlocstick13_robot1_gripper1_rppickup,plannedl,rppickup,,True,3882.78
219,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup20,plannedj,rpmanipulate,,True,11137.48
220,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,plannedj,finallocstick13,,True,6388.55
221,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,open_gripper,,,True,2235.25
222,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,lift,,,True,3706.91
223,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick13_robot1_finallocstick13_rpmanipulate_stick8_stick9_gripper1_layer2_layer3,plannedj,rpmanipulate,,True,6183.89
224,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup21,plannedj,rppickup,,True,11121.19
225,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,plannedl,initloccube4,,True,3886.05
226,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,close_gripper,,,True,1803.61
227,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube4_initloccube4_robot1_gripper1_rppickup,plannedl,rppickup,,True,3901.65
228,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup21,plannedj,rpmanipulate,,True,11385.02
229,MoveToLL,MoveToLL_moveToStackPos_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,plannedj,finalloccube4,,True,5846.23
230,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,open_gripper,,,True,1846.05
231,LiftLL,LiftLL_liftAfterStack_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,lift,,,True,3733.57
232,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube4_stick14_robot1_gripper1_finalloccube4_rpmanipulate,plannedj,rpmanipulate,,True,5480.83
233,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup22,plannedj,rppickup,,True,10984.46
234,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,plannedl,initlocstick17,,True,3882.19
235,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,close_gripper,,,True,1749.16
236,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick17_initlocstick17_robot1_gripper1_rppickup,plannedl,rppickup,,True,3868.30
237,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup22,plannedj,rpmanipulate,,True,11181.68
238,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,plannedj,finallocstick17,,True,6378.96
239,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,open_gripper,,,True,2165.68
240,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,lift,,,True,3713.01
241,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick17_robot1_finallocstick17_rpmanipulate_stick13_stick12_gripper1_layer3_layer4,plannedj,rpmanipulate,,True,6023.99
242,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup3,plannedj,rptoolchange,,True,5140.51
243,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup2,play_program,,,True,21653.47
244,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup2,play_program,,,True,10432.12
245,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup2,plannedj,rpmanipulate,,True,5161.61
246,NailingLL,NailingLL_moveToNailPos_NailingML_stick17_stick12_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7938.23
247,PushDownLL,PushDownLL_pushDown_NailingML_stick17_stick12_robot1_staplergun1_rpmanipulate,lift,,,True,1738.46
248,LiftLL,LiftLL_liftAfterNail_NailingML_stick17_stick12_robot1_staplergun1_rpmanipulate,lift,,,True,4100.89
249,NailingLL,NailingLL_moveToNailPos_NailingML_stick17_stick13_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4319.90
250,PushDownLL,PushDownLL_pushDown_NailingML_stick17_stick13_robot1_staplergun1_rpmanipulate,lift,,,True,1912.66
251,LiftLL,LiftLL_liftAfterNail_NailingML_stick17_stick13_robot1_staplergun1_rpmanipulate,lift,,,True,4031.87
252,NailingLL,NailingLL_moveToNailPos_NailingML_cube3_stick10_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5755.53
253,PushDownLL,PushDownLL_pushDown_NailingML_cube3_stick10_robot1_staplergun1_rpmanipulate,lift,,,True,1367.59
254,LiftLL,LiftLL_liftAfterNail_NailingML_cube3_stick10_robot1_staplergun1_rpmanipulate,lift,,,True,4096.86
255,NailingLL,NailingLL_moveToNailPos_NailingML_cube4_stick14_robot1_staplergun1_rpmanipulate,movej,unknown,,True,6800.35
256,PushDownLL,PushDownLL_pushDown_NailingML_cube4_stick14_robot1_staplergun1_rpmanipulate,lift,,,True,1913.90
257,LiftLL,LiftLL_liftAfterNail_NailingML_cube4_stick14_robot1_staplergun1_rpmanipulate,lift,,,True,4115.79
258,NailingLL,NailingLL_moveToNailPos_NailingML_stick15_stick10_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7404.52
259,PushDownLL,PushDownLL_pushDown_NailingML_stick15_stick10_robot1_staplergun1_rpmanipulate,lift,,,True,1903.30
260,LiftLL,LiftLL_liftAfterNail_NailingML_stick15_stick10_robot1_staplergun1_rpmanipulate,lift,,,True,4101.80
261,NailingLL,NailingLL_moveToNailPos_NailingML_stick15_stick11_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5416.73
262,PushDownLL,PushDownLL_pushDown_NailingML_stick15_stick11_robot1_staplergun1_rpmanipulate,lift,,,True,1726.93
263,LiftLL,LiftLL_liftAfterNail_NailingML_stick15_stick11_robot1_staplergun1_rpmanipulate,lift,,,True,4079.43
264,NailingLL,NailingLL_moveToNailPos_NailingML_stick16_stick11_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5512.39
265,PushDownLL,PushDownLL_pushDown_NailingML_stick16_stick11_robot1_staplergun1_rpmanipulate,lift,,,True,1465.32
266,LiftLL,LiftLL_liftAfterNail_NailingML_stick16_stick11_robot1_staplergun1_rpmanipulate,lift,,,True,4058.34
267,NailingLL,NailingLL_moveToNailPos_NailingML_stick16_stick12_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5107.50
268,PushDownLL,PushDownLL_pushDown_NailingML_stick16_stick12_robot1_staplergun1_rpmanipulate,lift,,,True,1236.42
269,LiftLL,LiftLL_liftAfterNail_NailingML_stick16_stick12_robot1_staplergun1_rpmanipulate,lift,,,True,4063.99
270,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup4,plannedj,rptoolchange,,True,4816.25
271,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup2,play_program,,,True,7985.43
272,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup2,play_program,,,True,21555.06
273,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup2,plannedj,rppickup,,True,8586.61
274,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick18_initlocstick18_robot1_gripper1_rppickup,plannedl,initlocstick18,,True,4533.55
275,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick18_initlocstick18_robot1_gripper1_rppickup,close_gripper,,,True,1786.34
276,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick18_initlocstick18_robot1_gripper1_rppickup,plannedl,rppickup,,True,3836.21
277,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup23,plannedj,rpmanipulate,,True,11416.30
278,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick18_robot1_finallocstick18_rpmanipulate_stick14_stick13_gripper1_layer3_layer4,plannedj,finallocstick18,,True,5825.53
279,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick18_robot1_finallocstick18_rpmanipulate_stick14_stick13_gripper1_layer3_layer4,open_gripper,,,True,1669.96
280,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick18_robot1_finallocstick18_rpmanipulate_stick14_stick13_gripper1_layer3_layer4,lift,,,True,3702.31
281,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick18_robot1_finallocstick18_rpmanipulate_stick14_stick13_gripper1_layer3_layer4,plannedj,rpmanipulate,,True,5917.46
282,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup5,plannedj,rptoolchange,,True,5319.66
283,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup3,play_program,,,True,21675.78
284,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup3,play_program,,,True,10424.39
285,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup3,plannedj,rpmanipulate,,True,5328.60
286,NailingLL,NailingLL_moveToNailPos_NailingML_stick18_stick13_robot1_staplergun1_rpmanipulate,movej,unknown,,True,10006.20
287,PushDownLL,PushDownLL_pushDown_NailingML_stick18_stick13_robot1_staplergun1_rpmanipulate,lift,,,True,1247.52
288,LiftLL,LiftLL_liftAfterNail_NailingML_stick18_stick13_robot1_staplergun1_rpmanipulate,lift,,,True,4078.12
289,NailingLL,NailingLL_moveToNailPos_NailingML_stick18_stick14_robot1_staplergun1_rpmanipulate,movej,unknown,,True,3868.74
290,PushDownLL,PushDownLL_pushDown_NailingML_stick18_stick14_robot1_staplergun1_rpmanipulate,lift,,,True,1695.42
291,LiftLL,LiftLL_liftAfterNail_NailingML_stick18_stick14_robot1_staplergun1_rpmanipulate,lift,,,True,4108.96
292,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup6,plannedj,rptoolchange,,True,5998.61
293,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup3,play_program,,,True,7399.76
294,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup3,play_program,,,True,21612.44
295,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup3,plannedj,rppickup,,True,8402.68
296,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick20_initlocstick20_robot1_gripper1_rppickup,plannedl,initlocstick20,,True,3871.58
297,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick20_initlocstick20_robot1_gripper1_rppickup,close_gripper,,,True,1783.49
298,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick20_initlocstick20_robot1_gripper1_rppickup,plannedl,rppickup,,True,3934.79
299,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup24,plannedj,rpmanipulate,,True,11479.02
300,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick20_robot1_finallocstick20_rpmanipulate_stick15_stick16_gripper1_layer4_layer5,plannedj,finallocstick20,,True,7506.40
301,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick20_robot1_finallocstick20_rpmanipulate_stick15_stick16_gripper1_layer4_layer5,open_gripper,,,True,1899.54
302,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick20_robot1_finallocstick20_rpmanipulate_stick15_stick16_gripper1_layer4_layer5,lift,,,True,3779.44
303,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick20_robot1_finallocstick20_rpmanipulate_stick15_stick16_gripper1_layer4_layer5,plannedj,rpmanipulate,,True,7150.96
304,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup23,plannedj,rppickup,,True,10904.35
305,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick19_initlocstick19_robot1_gripper1_rppickup,plannedl,initlocstick19,,True,3924.00
306,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick19_initlocstick19_robot1_gripper1_rppickup,close_gripper,,,True,1751.99
307,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick19_initlocstick19_robot1_gripper1_rppickup,plannedl,rppickup,,True,3829.11
308,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup25,plannedj,rpmanipulate,,True,11541.82
309,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick19_robot1_finallocstick19_rpmanipulate_cube3_stick15_gripper1_layer4_layer5,plannedj,finallocstick19,,True,7098.96
310,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick19_robot1_finallocstick19_rpmanipulate_cube3_stick15_gripper1_layer4_layer5,open_gripper,,,True,2161.14
311,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick19_robot1_finallocstick19_rpmanipulate_cube3_stick15_gripper1_layer4_layer5,lift,,,True,3725.83
312,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick19_robot1_finallocstick19_rpmanipulate_cube3_stick15_gripper1_layer4_layer5,plannedj,rpmanipulate,,True,6613.52
313,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup24,plannedj,rppickup,,True,10970.58
314,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick21_initlocstick21_robot1_gripper1_rppickup,plannedl,initlocstick21,,True,4014.03
315,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick21_initlocstick21_robot1_gripper1_rppickup,close_gripper,,,True,1623.87
316,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick21_initlocstick21_robot1_gripper1_rppickup,plannedl,rppickup,,True,4250.51
317,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup26,plannedj,rpmanipulate,,True,11201.94
318,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick21_robot1_finallocstick21_rpmanipulate_stick16_stick17_gripper1_layer4_layer5,plannedj,finallocstick21,,True,6563.06
319,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick21_robot1_finallocstick21_rpmanipulate_stick16_stick17_gripper1_layer4_layer5,open_gripper,,,True,2005.96
320,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick21_robot1_finallocstick21_rpmanipulate_stick16_stick17_gripper1_layer4_layer5,lift,,,True,3648.41
321,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick21_robot1_finallocstick21_rpmanipulate_stick16_stick17_gripper1_layer4_layer5,plannedj,rpmanipulate,,True,6039.39
322,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup25,plannedj,rppickup,,True,11433.21
323,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick24_initlocstick24_robot1_gripper1_rppickup,plannedl,initlocstick24,,True,3887.39
324,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick24_initlocstick24_robot1_gripper1_rppickup,close_gripper,,,True,1622.99
325,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick24_initlocstick24_robot1_gripper1_rppickup,plannedl,rppickup,,True,3842.68
326,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup27,plannedj,rpmanipulate,,True,11449.14
327,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick24_robot1_finallocstick24_rpmanipulate_stick20_stick19_gripper1_layer5_layer6,plannedj,finallocstick24,,True,7458.07
328,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick24_robot1_finallocstick24_rpmanipulate_stick20_stick19_gripper1_layer5_layer6,open_gripper,,,True,1932.33
329,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick24_robot1_finallocstick24_rpmanipulate_stick20_stick19_gripper1_layer5_layer6,lift,,,True,3767.82
330,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick24_robot1_finallocstick24_rpmanipulate_stick20_stick19_gripper1_layer5_layer6,plannedj,rpmanipulate,,True,7191.22
331,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup26,plannedj,rppickup,,True,11026.42
332,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube5_initloccube5_robot1_gripper1_rppickup,plannedl,initloccube5,,True,4579.80
333,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube5_initloccube5_robot1_gripper1_rppickup,close_gripper,,,True,1776.73
334,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube5_initloccube5_robot1_gripper1_rppickup,plannedl,rppickup,,True,3840.16
335,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup28,plannedj,rpmanipulate,,True,11273.76
336,MoveToLL,MoveToLL_moveToStackPos_StackML_cube5_stick19_robot1_gripper1_finalloccube5_rpmanipulate,plannedj,finalloccube5,,True,7028.25
337,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube5_stick19_robot1_gripper1_finalloccube5_rpmanipulate,open_gripper,,,True,2284.16
338,LiftLL,LiftLL_liftAfterStack_StackML_cube5_stick19_robot1_gripper1_finalloccube5_rpmanipulate,lift,,,True,3709.06
339,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube5_stick19_robot1_gripper1_finalloccube5_rpmanipulate,plannedj,rpmanipulate,,True,6772.09
340,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup27,plannedj,rppickup,,True,11035.22
341,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick25_initlocstick25_robot1_gripper1_rppickup,plannedl,initlocstick25,,True,3903.76
342,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick25_initlocstick25_robot1_gripper1_rppickup,close_gripper,,,True,1750.83
343,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick25_initlocstick25_robot1_gripper1_rppickup,plannedl,rppickup,,True,4011.99
344,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup29,plannedj,rpmanipulate,,True,11055.42
345,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick25_robot1_finallocstick25_rpmanipulate_stick20_stick21_gripper1_layer5_layer6,plannedj,finallocstick25,,True,7099.85
346,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick25_robot1_finallocstick25_rpmanipulate_stick20_stick21_gripper1_layer5_layer6,open_gripper,,,True,2289.35
347,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick25_robot1_finallocstick25_rpmanipulate_stick20_stick21_gripper1_layer5_layer6,lift,,,True,3682.70
348,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick25_robot1_finallocstick25_rpmanipulate_stick20_stick21_gripper1_layer5_layer6,plannedj,rpmanipulate,,True,6825.88
349,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup28,plannedj,rppickup,,True,11440.02
350,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick23_initlocstick23_robot1_gripper1_rppickup,plannedl,initlocstick23,,True,3881.65
351,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick23_initlocstick23_robot1_gripper1_rppickup,close_gripper,,,True,1751.92
352,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick23_initlocstick23_robot1_gripper1_rppickup,plannedl,rppickup,,True,3837.63
353,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup30,plannedj,rpmanipulate,,True,11308.63
354,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick23_robot1_finallocstick23_rpmanipulate_cube4_stick18_gripper1_layer4_layer5,plannedj,finallocstick23,,True,5935.20
355,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick23_robot1_finallocstick23_rpmanipulate_cube4_stick18_gripper1_layer4_layer5,open_gripper,,,True,1847.19
356,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick23_robot1_finallocstick23_rpmanipulate_cube4_stick18_gripper1_layer4_layer5,lift,,,True,3689.77
357,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick23_robot1_finallocstick23_rpmanipulate_cube4_stick18_gripper1_layer4_layer5,plannedj,rpmanipulate,,True,5423.68
358,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup29,plannedj,rppickup,,True,11351.71
359,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick22_initlocstick22_robot1_gripper1_rppickup,plannedl,initlocstick22,,True,4567.71
360,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick22_initlocstick22_robot1_gripper1_rppickup,close_gripper,,,True,1781.49
361,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick22_initlocstick22_robot1_gripper1_rppickup,plannedl,rppickup,,True,3835.48
362,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup31,plannedj,rpmanipulate,,True,11217.85
363,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick22_robot1_finallocstick22_rpmanipulate_stick17_stick18_gripper1_layer4_layer5,plannedj,finallocstick22,,True,6279.22
364,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick22_robot1_finallocstick22_rpmanipulate_stick17_stick18_gripper1_layer4_layer5,open_gripper,,,True,2188.15
