Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
32,2026-05-04 13:22:53.912,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate,COMPLETED,"Effects applied on exit",58539.40
33,2026-05-04 13:22:54.034,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_stick4_table1_robot1_finallocstick4_gripper1; DeltaTime: 0.100",58661.31
34,2026-05-04 13:22:54.041,TravelML,TravelML_robot1_rppickup_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rppickup_rpmanipulate; DeltaTime: 0.100",58668.07
35,2026-05-04 13:22:54.044,TravelML,TravelML_robot1_rppickup_rpmanipulate,COMPLETED,"Subtree execution completed successfully",58671.36
36,2026-05-04 13:22:54.044,TravelML,TravelML_robot1_rppickup_rpmanipulate,STARTED,"DeltaTime: 0.100",58671.37
37,2026-05-04 13:22:54.044,TravelML,TravelML_robot1_rppickup_rpmanipulate,COMPLETED,"Action logic completed successfully",58671.38
38,2026-05-04 13:22:54.045,TravelML,TravelML_robot1_rppickup_rpmanipulate,COMPLETED,"Effects applied on exit",58672.61
39,2026-05-04 13:22:54.155,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_stick4_table1_robot1_finallocstick4_gripper1; DeltaTime: 0.100",58782.62
40,2026-05-04 13:22:54.161,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate; DeltaTime: 0.100",58788.24
41,2026-05-04 13:23:16.141,MoveToLL,MoveToLL_moveToObjPosition_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,COMPLETED,"Effects applied on exit",80768.66
42,2026-05-04 13:23:16.255,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_stick4_table1_robot1_finallocstick4_gripper1; DeltaTime: 0.100",80882.08
43,2026-05-04 13:23:16.259,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate; DeltaTime: 0.100",80886.06
44,2026-05-04 13:23:30.479,MoveToLL,MoveToLL_moveToRobotPosition_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,COMPLETED,"Effects applied on exit",95106.62
45,2026-05-04 13:23:30.591,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_stick4_table1_robot1_finallocstick4_gripper1; DeltaTime: 0.100",95218.39
46,2026-05-04 13:23:30.594,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate; DeltaTime: 0.100",95221.72
47,2026-05-04 13:23:30.597,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,COMPLETED,"Subtree execution completed successfully",95224.24
48,2026-05-04 13:23:30.597,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,STARTED,"DeltaTime: 0.100",95224.25
49,2026-05-04 13:23:30.597,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,COMPLETED,"Action logic completed successfully",95224.25
50,2026-05-04 13:23:30.603,StackML,StackML_stick4_table1_robot1_gripper1_finallocstick4_rpmanipulate,COMPLETED,"Effects applied on exit",95230.34
51,2026-05-04 13:23:30.716,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_stick4_table1_robot1_finallocstick4_gripper1; DeltaTime: 0.100",95342.93
52,2026-05-04 13:23:30.719,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,COMPLETED,"Subtree execution completed successfully",95346.69
53,2026-05-04 13:23:30.719,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,STARTED,"DeltaTime: 0.100",95346.70
54,2026-05-04 13:23:30.719,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,COMPLETED,"Action logic completed successfully",95346.70
55,2026-05-04 13:23:30.722,StackHL,StackHL_stick4_table1_robot1_finallocstick4_gripper1,COMPLETED,"Effects applied on exit",95349.13
56,2026-05-04 13:23:30.862,PickUpHL,PickUpHL_stick5_initlocstick5_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick5_initlocstick5_robot1_gripper1; DeltaTime: 0.100",95489.81
57,2026-05-04 13:23:33.023,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup2,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rpmanipulate_rppickup_dup2; DeltaTime: 0.100",97650.82
