LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
554,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick49_robot1_finallocstick49_rpmanipulate_stick44_stick45_gripper1_layer10_layer11,planned,finallocstick49,,True,18313.82
555,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick49_robot1_finallocstick49_rpmanipulate_stick44_stick45_gripper1_layer10_layer11,movej,rpmanipulate,,True,10777.70
556,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup59,movej,rppickup,,True,15055.38
557,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,movel,initloccube12,,True,6269.46
558,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,close_gripper,,,True,26.75
559,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube12_initloccube12_robot1_gripper1_rppickup,movel,rppickup,,True,5896.67
560,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup65,movej,rpmanipulate,,True,14958.87
561,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube12_stick50_robot1_gripper1_finalloccube12_rpmanipulate,planned,finalloccube12,,True,18325.48
562,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube12_stick50_robot1_gripper1_finalloccube12_rpmanipulate,movej,rpmanipulate,,True,11465.02
563,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup60,movej,rppickup,,True,15180.63
564,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,movel,initlocstick53,,True,6299.46
565,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,close_gripper,,,True,13.57
566,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick53_initlocstick53_robot1_gripper1_rppickup,movel,rppickup,,True,5966.17
567,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup66,movej,rpmanipulate,,True,15290.32
568,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick53_robot1_finallocstick53_rpmanipulate_stick49_stick48_gripper1_layer11_layer12,planned,finallocstick53,,True,18321.37
569,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick53_robot1_finallocstick53_rpmanipulate_stick49_stick48_gripper1_layer11_layer12,movej,rpmanipulate,,True,14986.02
570,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup61,movej,rppickup,,True,14948.85
571,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,movel,initlocstick54,,True,6316.25
572,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,close_gripper,,,True,1.50
573,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick54_initlocstick54_robot1_gripper1_rppickup,movel,rppickup,,True,5965.62
574,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup67,movej,rpmanipulate,,True,15414.49
575,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick54_robot1_finallocstick54_rpmanipulate_stick50_stick49_gripper1_layer11_layer12,planned,finallocstick54,,True,19070.10
576,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick54_robot1_finallocstick54_rpmanipulate_stick50_stick49_gripper1_layer11_layer12,movej,rpmanipulate,,True,11478.83
577,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup15,movej,rptoolchange,,True,11239.72
578,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup8,play_program,,,True,21225.45
579,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup8,play_program,,,True,10341.49
580,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup8,movej,rpmanipulate,,True,11029.99
581,NailingLL,NailingLL_nailStep_NailingML_cube11_stick46_robot1_staplergun1_rpmanipulate,planned,unknown,,True,27933.27
582,NailingLL,NailingLL_nailStep_NailingML_cube12_stick50_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11414.91
583,NailingLL,NailingLL_nailStep_NailingML_stick51_stick46_robot1_staplergun1_rpmanipulate,planned,unknown,,True,9631.65
584,NailingLL,NailingLL_nailStep_NailingML_stick51_stick47_robot1_staplergun1_rpmanipulate,planned,unknown,,True,15248.28
585,NailingLL,NailingLL_nailStep_NailingML_stick52_stick47_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12894.52
586,NailingLL,NailingLL_nailStep_NailingML_stick52_stick48_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14552.72
587,NailingLL,NailingLL_nailStep_NailingML_stick53_stick48_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12943.94
588,NailingLL,NailingLL_nailStep_NailingML_stick53_stick49_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11283.10
589,NailingLL,NailingLL_nailStep_NailingML_stick54_stick49_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8696.92
590,NailingLL,NailingLL_nailStep_NailingML_stick54_stick50_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12057.03
591,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup16,movej,rptoolchange,,True,13724.20
592,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup8,play_program,,,True,7308.27
593,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup8,play_program,,,True,21187.79
594,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup8,movej,rppickup,,True,18111.56
595,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,movel,initlocstick56,,True,6294.42
596,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,close_gripper,,,True,17.66
597,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick56_initlocstick56_robot1_gripper1_rppickup,movel,rppickup,,True,5247.32
598,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup68,movej,rpmanipulate,,True,15506.02
599,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick56_robot1_finallocstick56_rpmanipulate_stick51_stick52_gripper1_layer12_layer13,planned,finallocstick56,,True,17528.04
600,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick56_robot1_finallocstick56_rpmanipulate_stick51_stick52_gripper1_layer12_layer13,movej,rpmanipulate,,True,10073.30
601,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup62,movej,rppickup,,True,15530.58
602,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,movel,initlocstick55,,True,6271.71
603,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,close_gripper,,,True,1.02
604,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick55_initlocstick55_robot1_gripper1_rppickup,movel,rppickup,,True,5949.69
605,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup69,movej,rpmanipulate,,True,15549.41
606,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick55_robot1_finallocstick55_rpmanipulate_cube11_stick51_gripper1_layer12_layer13,planned,finallocstick55,,True,22321.74
607,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick55_robot1_finallocstick55_rpmanipulate_cube11_stick51_gripper1_layer12_layer13,movej,rpmanipulate,,True,20603.99
608,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup63,movej,rppickup,,True,14951.10
609,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick59_initlocstick59_robot1_gripper1_rppickup,movel,initlocstick59,,True,6304.48
610,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick59_initlocstick59_robot1_gripper1_rppickup,close_gripper,,,True,1.03
611,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick59_initlocstick59_robot1_gripper1_rppickup,movel,rppickup,,True,5954.94
612,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup70,movej,rpmanipulate,,True,14960.35
613,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick59_robot1_finallocstick59_rpmanipulate_cube12_stick54_gripper1_layer12_layer13,planned,finallocstick59,,True,19103.71
614,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick59_robot1_finallocstick59_rpmanipulate_cube12_stick54_gripper1_layer12_layer13,movej,rpmanipulate,,True,11481.60
615,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup64,movej,rppickup,,True,14949.24
616,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick60_initlocstick60_robot1_gripper1_rppickup,movel,initlocstick60,,True,6308.66
617,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick60_initlocstick60_robot1_gripper1_rppickup,close_gripper,,,True,26.06
618,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick60_initlocstick60_robot1_gripper1_rppickup,movel,rppickup,,True,5912.02
619,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup71,movej,rpmanipulate,,True,15481.90
620,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick60_robot1_finallocstick60_rpmanipulate_stick56_stick55_gripper1_layer13_layer14,planned,finallocstick60,,True,19092.24
621,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick60_robot1_finallocstick60_rpmanipulate_stick56_stick55_gripper1_layer13_layer14,movej,rpmanipulate,,True,15665.71
622,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup65,movej,rppickup,,True,15350.64
623,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick57_initlocstick57_robot1_gripper1_rppickup,movel,initlocstick57,,True,6267.74
624,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick57_initlocstick57_robot1_gripper1_rppickup,close_gripper,,,True,17.60
625,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick57_initlocstick57_robot1_gripper1_rppickup,movel,rppickup,,True,5239.22
626,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup72,movej,rpmanipulate,,True,15524.18
627,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick57_robot1_finallocstick57_rpmanipulate_stick52_stick53_gripper1_layer12_layer13,planned,finallocstick57,,True,16698.12
628,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick57_robot1_finallocstick57_rpmanipulate_stick52_stick53_gripper1_layer12_layer13,movej,rpmanipulate,,True,9362.62
629,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup66,movej,rppickup,,True,15519.53
630,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick58_initlocstick58_robot1_gripper1_rppickup,movel,initlocstick58,,True,6295.84
631,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick58_initlocstick58_robot1_gripper1_rppickup,close_gripper,,,True,13.13
632,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick58_initlocstick58_robot1_gripper1_rppickup,movel,rppickup,,True,5935.76
633,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup73,movej,rpmanipulate,,True,15487.91
634,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick58_robot1_finallocstick58_rpmanipulate_stick53_stick54_gripper1_layer12_layer13,planned,finallocstick58,,True,18294.23
635,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick58_robot1_finallocstick58_rpmanipulate_stick53_stick54_gripper1_layer12_layer13,movej,rpmanipulate,,True,10742.58
636,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup67,movej,rppickup,,True,15036.18
637,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick62_initlocstick62_robot1_gripper1_rppickup,movel,initlocstick62,,True,6275.14
638,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick62_initlocstick62_robot1_gripper1_rppickup,close_gripper,,,True,1.34
639,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick62_initlocstick62_robot1_gripper1_rppickup,movel,rppickup,,True,5952.33
640,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup74,movej,rpmanipulate,,True,15392.54
641,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick62_robot1_finallocstick62_rpmanipulate_stick58_stick57_gripper1_layer13_layer14,planned,finallocstick62,,True,18267.53
642,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick62_robot1_finallocstick62_rpmanipulate_stick58_stick57_gripper1_layer13_layer14,movej,rpmanipulate,,True,14272.27
643,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup68,movej,rppickup,,True,14959.19
644,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick61_initlocstick61_robot1_gripper1_rppickup,movel,initlocstick61,,True,6273.60
645,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick61_initlocstick61_robot1_gripper1_rppickup,close_gripper,,,True,12.05
646,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick61_initlocstick61_robot1_gripper1_rppickup,movel,rppickup,,True,5914.74
647,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup75,movej,rpmanipulate,,True,15399.32
648,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick61_robot1_finallocstick61_rpmanipulate_stick56_stick57_gripper1_layer13_layer14,planned,finallocstick61,,True,13526.41
649,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick61_robot1_finallocstick61_rpmanipulate_stick56_stick57_gripper1_layer13_layer14,movej,rpmanipulate,,True,8664.55
650,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup69,movej,rppickup,,True,15400.89
651,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube14_initloccube14_robot1_gripper1_rppickup,movel,initloccube14,,True,6278.65
652,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube14_initloccube14_robot1_gripper1_rppickup,close_gripper,,,True,13.54
653,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube14_initloccube14_robot1_gripper1_rppickup,movel,rppickup,,True,5917.85
654,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup76,movej,rpmanipulate,,True,15318.42
655,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube14_stick59_robot1_gripper1_finalloccube14_rpmanipulate,planned,finalloccube14,,True,18316.81
656,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube14_stick59_robot1_gripper1_finalloccube14_rpmanipulate,movej,rpmanipulate,,True,10778.28
657,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup70,movej,rppickup,,True,15545.37
658,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube13_initloccube13_robot1_gripper1_rppickup,movel,initloccube13,,True,6280.93
659,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube13_initloccube13_robot1_gripper1_rppickup,close_gripper,,,True,18.01
660,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube13_initloccube13_robot1_gripper1_rppickup,movel,rppickup,,True,5953.59
661,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup77,movej,rpmanipulate,,True,15531.82
662,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube13_stick55_robot1_gripper1_finalloccube13_rpmanipulate,planned,finalloccube13,,True,19101.10
663,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube13_stick55_robot1_gripper1_finalloccube13_rpmanipulate,movej,rpmanipulate,,True,11475.77
664,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup71,movej,rppickup,,True,15542.23
665,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick63_initlocstick63_robot1_gripper1_rppickup,movel,initlocstick63,,True,6311.28
666,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick63_initlocstick63_robot1_gripper1_rppickup,close_gripper,,,True,13.13
667,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick63_initlocstick63_robot1_gripper1_rppickup,movel,rppickup,,True,5916.16
668,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup78,movej,rpmanipulate,,True,15274.24
669,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick63_robot1_finallocstick63_rpmanipulate_stick59_stick58_gripper1_layer13_layer14,planned,finallocstick63,,True,16685.84
670,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick63_robot1_finallocstick63_rpmanipulate_stick59_stick58_gripper1_layer13_layer14,movej,rpmanipulate,,True,11474.23
671,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup17,movej,rptoolchange,,True,11278.43
672,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup9,play_program,,,True,21136.57
673,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup9,play_program,,,True,10325.51
674,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup9,movej,rpmanipulate,,True,11162.67
675,NailingLL,NailingLL_nailStep_NailingML_cube13_stick55_robot1_staplergun1_rpmanipulate,planned,unknown,,True,21525.47
676,NailingLL,NailingLL_nailStep_NailingML_cube14_stick59_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13782.42
677,NailingLL,NailingLL_nailStep_NailingML_stick60_stick55_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11291.51
678,NailingLL,NailingLL_nailStep_NailingML_stick60_stick56_robot1_staplergun1_rpmanipulate,planned,unknown,,True,6576.90
679,NailingLL,NailingLL_nailStep_NailingML_stick61_stick56_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8956.09
680,NailingLL,NailingLL_nailStep_NailingML_stick61_stick57_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13453.43
681,NailingLL,NailingLL_nailStep_NailingML_stick62_stick57_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14421.26
682,NailingLL,NailingLL_nailStep_NailingML_stick62_stick58_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8984.57
683,NailingLL,NailingLL_nailStep_NailingML_stick63_stick58_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8162.86
684,NailingLL,NailingLL_nailStep_NailingML_stick63_stick59_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13731.00
685,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup18,movej,rptoolchange,,True,13671.66
686,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup9,play_program,,,True,7213.32
687,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup9,play_program,,,True,20717.48
688,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup9,movej,rppickup,,True,17769.59
689,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick65_initlocstick65_robot1_gripper1_rppickup,movel,initlocstick65,,True,6303.97
690,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick65_initlocstick65_robot1_gripper1_rppickup,close_gripper,,,True,8.16
691,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick65_initlocstick65_robot1_gripper1_rppickup,movel,rppickup,,True,5944.81
692,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup79,movej,rpmanipulate,,True,15250.40
693,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick65_robot1_finallocstick65_rpmanipulate_stick61_stick60_gripper1_layer14_layer15,planned,finallocstick65,,True,16680.49
694,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick65_robot1_finallocstick65_rpmanipulate_stick61_stick60_gripper1_layer14_layer15,movej,rpmanipulate,,True,9351.95
695,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup72,movej,rppickup,,True,15073.39
696,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick64_initlocstick64_robot1_gripper1_rppickup,movel,initlocstick64,,True,6281.47
697,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick64_initlocstick64_robot1_gripper1_rppickup,close_gripper,,,True,0.92
698,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick64_initlocstick64_robot1_gripper1_rppickup,movel,rppickup,,True,5958.21
699,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup80,movej,rpmanipulate,,True,15054.40
700,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick64_robot1_finallocstick64_rpmanipulate_cube13_stick60_gripper1_layer14_layer15,planned,finallocstick64,,True,22282.88
701,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick64_robot1_finallocstick64_rpmanipulate_cube13_stick60_gripper1_layer14_layer15,movej,rpmanipulate,,True,20601.02
702,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup73,movej,rppickup,,True,15136.24
703,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick66_initlocstick66_robot1_gripper1_rppickup,movel,initlocstick66,,True,6259.24
704,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick66_initlocstick66_robot1_gripper1_rppickup,close_gripper,,,True,12.74
705,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick66_initlocstick66_robot1_gripper1_rppickup,movel,rppickup,,True,5217.51
706,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup81,movej,rpmanipulate,,True,14962.80
707,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick66_robot1_finallocstick66_rpmanipulate_stick62_stick61_gripper1_layer14_layer15,planned,finallocstick66,,True,16584.36
708,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick66_robot1_finallocstick66_rpmanipulate_stick62_stick61_gripper1_layer14_layer15,movej,rpmanipulate,,True,10036.70
709,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup74,movej,rppickup,,True,15272.48
710,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick69_initlocstick69_robot1_gripper1_rppickup,movel,initlocstick69,,True,6290.77
711,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick69_initlocstick69_robot1_gripper1_rppickup,close_gripper,,,True,11.94
712,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick69_initlocstick69_robot1_gripper1_rppickup,movel,rppickup,,True,5918.12
713,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup82,movej,rpmanipulate,,True,14958.77
714,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick69_robot1_finallocstick69_rpmanipulate_stick64_stick65_gripper1_layer15_layer16,planned,finallocstick69,,True,16729.63
715,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick69_robot1_finallocstick69_rpmanipulate_stick64_stick65_gripper1_layer15_layer16,movej,rpmanipulate,,True,14976.61
716,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup75,movej,rppickup,,True,15072.45
717,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick68_initlocstick68_robot1_gripper1_rppickup,movel,initlocstick68,,True,6275.30
718,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick68_initlocstick68_robot1_gripper1_rppickup,close_gripper,,,True,13.85
719,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick68_initlocstick68_robot1_gripper1_rppickup,movel,rppickup,,True,5948.19
720,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup83,movej,rpmanipulate,,True,15112.70
721,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick68_robot1_finallocstick68_rpmanipulate_cube14_stick63_gripper1_layer14_layer15,planned,finallocstick68,,True,18336.65
722,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick68_robot1_finallocstick68_rpmanipulate_cube14_stick63_gripper1_layer14_layer15,movej,rpmanipulate,,True,11468.63
723,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup76,movej,rppickup,,True,15473.35
724,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick67_initlocstick67_robot1_gripper1_rppickup,movel,initlocstick67,,True,6298.68
725,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick67_initlocstick67_robot1_gripper1_rppickup,close_gripper,,,True,19.83
726,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick67_initlocstick67_robot1_gripper1_rppickup,movel,rppickup,,True,5937.75
727,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup84,movej,rpmanipulate,,True,15554.17
728,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick67_robot1_finallocstick67_rpmanipulate_stick63_stick62_gripper1_layer14_layer15,planned,finallocstick67,,True,18317.27
729,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick67_robot1_finallocstick67_rpmanipulate_stick63_stick62_gripper1_layer14_layer15,movej,rpmanipulate,,True,10771.56
730,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup77,movej,rppickup,,True,15191.97
731,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube15_initloccube15_robot1_gripper1_rppickup,movel,initloccube15,,True,6291.17
732,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube15_initloccube15_robot1_gripper1_rppickup,close_gripper,,,True,11.34
733,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube15_initloccube15_robot1_gripper1_rppickup,movel,rppickup,,True,5910.97
734,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup85,movej,rpmanipulate,,True,15189.45
735,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube15_stick64_robot1_gripper1_finalloccube15_rpmanipulate,planned,finalloccube15,,True,18321.37
736,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube15_stick64_robot1_gripper1_finalloccube15_rpmanipulate,movej,rpmanipulate,,True,11468.25
737,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup78,movej,rppickup,,True,15100.56
738,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick71_initlocstick71_robot1_gripper1_rppickup,movel,initlocstick71,,True,6268.21
739,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick71_initlocstick71_robot1_gripper1_rppickup,close_gripper,,,True,1.20
